,date,PM2.5,date_utc,url_date,temp,wind
0,2020-07-01 00:00:00,9.0,2020-06-30 17:00:00,2020/06/30/1700Z,29.4,270° @ 35
1,2020-07-01 01:00:00,8.0,2020-06-30 18:00:00,2020/06/30/1800Z,29.4,260° @ 42
2,2020-07-01 02:00:00,12.0,2020-06-30 19:00:00,2020/06/30/1900Z,28.5,260° @ 42
3,2020-07-01 03:00:00,9.0,2020-06-30 20:00:00,2020/06/30/2000Z,28.5,260° @ 42
4,2020-07-01 04:00:00,8.0,2020-06-30 21:00:00,2020/06/30/2100Z,28.3,270° @ 55
5,2020-07-01 05:00:00,11.0,2020-06-30 22:00:00,2020/06/30/2200Z,28.3,270° @ 55
6,2020-07-01 06:00:00,11.0,2020-06-30 23:00:00,2020/06/30/2300Z,28.3,270° @ 55
7,2020-07-01 07:00:00,13.0,2020-07-01 00:00:00,2020/07/01/0000Z,28.7,250° @ 53
8,2020-07-01 08:00:00,12.0,2020-07-01 01:00:00,2020/07/01/0100Z,28.7,250° @ 53
9,2020-07-01 09:00:00,12.0,2020-07-01 02:00:00,2020/07/01/0200Z,28.7,250° @ 53
10,2020-07-01 10:00:00,10.0,2020-07-01 03:00:00,2020/07/01/0300Z,29.7,260° @ 51
11,2020-07-01 11:00:00,16.0,2020-07-01 04:00:00,2020/07/01/0400Z,29.7,260° @ 51
12,2020-07-01 12:00:00,15.0,2020-07-01 05:00:00,2020/07/01/0500Z,29.7,260° @ 51
13,2020-07-01 13:00:00,15.0,2020-07-01 06:00:00,2020/07/01/0600Z,30.8,280° @ 33
14,2020-07-01 14:00:00,18.0,2020-07-01 07:00:00,2020/07/01/0700Z,30.8,280° @ 33
15,2020-07-01 15:00:00,18.0,2020-07-01 08:00:00,2020/07/01/0800Z,30.8,280° @ 33
16,2020-07-01 16:00:00,19.0,2020-07-01 09:00:00,2020/07/01/0900Z,29.5,265° @ 35
17,2020-07-01 17:00:00,18.0,2020-07-01 10:00:00,2020/07/01/1000Z,29.5,265° @ 35
18,2020-07-01 18:00:00,14.0,2020-07-01 11:00:00,2020/07/01/1100Z,29.5,265° @ 35
19,2020-07-01 19:00:00,11.0,2020-07-01 12:00:00,2020/07/01/1200Z,29.5,270° @ 46
20,2020-07-01 20:00:00,15.0,2020-07-01 13:00:00,2020/07/01/1300Z,29.5,270° @ 46
21,2020-07-01 21:00:00,9.0,2020-07-01 14:00:00,2020/07/01/1400Z,29.2,270° @ 46
22,2020-07-01 22:00:00,9.0,2020-07-01 15:00:00,2020/07/01/1500Z,28.7,275° @ 60
23,2020-07-01 23:00:00,13.0,2020-07-01 16:00:00,2020/07/01/1600Z,28.7,275° @ 60
24,2020-07-02 00:00:00,18.0,2020-07-01 17:00:00,2020/07/01/1700Z,28.7,275° @ 60
25,2020-07-02 01:00:00,11.0,2020-07-01 18:00:00,2020/07/01/1800Z,28.5,275° @ 39
26,2020-07-02 02:00:00,14.0,2020-07-01 19:00:00,2020/07/01/1900Z,28.5,275° @ 39
27,2020-07-02 03:00:00,12.0,2020-07-01 20:00:00,2020/07/01/2000Z,28.5,275° @ 39
28,2020-07-02 04:00:00,11.0,2020-07-01 21:00:00,2020/07/01/2100Z,28.4,275° @ 40
29,2020-07-02 05:00:00,10.0,2020-07-01 22:00:00,2020/07/01/2200Z,28.4,275° @ 40
30,2020-07-02 06:00:00,12.0,2020-07-01 23:00:00,2020/07/01/2300Z,28.4,275° @ 40
31,2020-07-02 07:00:00,18.0,2020-07-02 00:00:00,2020/07/02/0000Z,28.3,270° @ 34
32,2020-07-02 08:00:00,18.0,2020-07-02 01:00:00,2020/07/02/0100Z,28.3,270° @ 34
33,2020-07-02 09:00:00,10.0,2020-07-02 02:00:00,2020/07/02/0200Z,28.3,270° @ 34
34,2020-07-02 10:00:00,12.0,2020-07-02 03:00:00,2020/07/02/0300Z,30.8,270° @ 34
35,2020-07-02 11:00:00,15.0,2020-07-02 04:00:00,2020/07/02/0400Z,30.8,270° @ 34
36,2020-07-02 12:00:00,10.0,2020-07-02 05:00:00,2020/07/02/0500Z,30.8,270° @ 34
37,2020-07-02 13:00:00,14.0,2020-07-02 06:00:00,2020/07/02/0600Z,30.8,260° @ 27
38,2020-07-02 14:00:00,12.0,2020-07-02 07:00:00,2020/07/02/0700Z,32.7,260° @ 27
39,2020-07-02 15:00:00,11.0,2020-07-02 08:00:00,2020/07/02/0800Z,32.7,260° @ 27
40,2020-07-02 16:00:00,15.0,2020-07-02 09:00:00,2020/07/02/0900Z,31.6,255° @ 27
41,2020-07-02 17:00:00,13.0,2020-07-02 10:00:00,2020/07/02/1000Z,31.6,255° @ 27
42,2020-07-02 18:00:00,10.0,2020-07-02 11:00:00,2020/07/02/1100Z,31.6,255° @ 27
43,2020-07-02 19:00:00,8.0,2020-07-02 12:00:00,2020/07/02/1200Z,28.4,260° @ 35
44,2020-07-02 20:00:00,6.0,2020-07-02 13:00:00,2020/07/02/1300Z,28.4,260° @ 35
45,2020-07-02 21:00:00,10.0,2020-07-02 14:00:00,2020/07/02/1400Z,28.4,260° @ 35
46,2020-07-02 22:00:00,13.0,2020-07-02 15:00:00,2020/07/02/1500Z,28.4,275° @ 34
47,2020-07-02 23:00:00,16.0,2020-07-02 16:00:00,2020/07/02/1600Z,29.1,275° @ 34
48,2020-07-03 00:00:00,13.0,2020-07-02 17:00:00,2020/07/02/1700Z,29.1,275° @ 34
49,2020-07-03 01:00:00,14.0,2020-07-02 18:00:00,2020/07/02/1800Z,29.1,290° @ 39
50,2020-07-03 02:00:00,16.0,2020-07-02 19:00:00,2020/07/02/1900Z,28.7,290° @ 39
51,2020-07-03 03:00:00,14.0,2020-07-02 20:00:00,2020/07/02/2000Z,28.7,290° @ 39
52,2020-07-03 04:00:00,17.0,2020-07-02 21:00:00,2020/07/02/2100Z,28.3,285° @ 40
53,2020-07-03 05:00:00,17.0,2020-07-02 22:00:00,2020/07/02/2200Z,28.3,285° @ 40
54,2020-07-03 06:00:00,20.0,2020-07-02 23:00:00,2020/07/02/2300Z,28.3,285° @ 40
55,2020-07-03 07:00:00,16.0,2020-07-03 00:00:00,2020/07/03/0000Z,28.8,275° @ 35
56,2020-07-03 08:00:00,11.0,2020-07-03 01:00:00,2020/07/03/0100Z,28.8,275° @ 35
57,2020-07-03 09:00:00,8.0,2020-07-03 02:00:00,2020/07/03/0200Z,28.8,275° @ 35
58,2020-07-03 10:00:00,12.0,2020-07-03 03:00:00,2020/07/03/0300Z,29.2,270° @ 34
59,2020-07-03 11:00:00,13.0,2020-07-03 04:00:00,2020/07/03/0400Z,29.2,270° @ 34
60,2020-07-03 12:00:00,12.0,2020-07-03 05:00:00,2020/07/03/0500Z,29.2,270° @ 34
61,2020-07-03 13:00:00,10.0,2020-07-03 06:00:00,2020/07/03/0600Z,29.2,260° @ 31
62,2020-07-03 14:00:00,11.0,2020-07-03 07:00:00,2020/07/03/0700Z,30.2,260° @ 31
63,2020-07-03 15:00:00,14.0,2020-07-03 08:00:00,2020/07/03/0800Z,30.2,260° @ 31
64,2020-07-03 16:00:00,11.0,2020-07-03 09:00:00,2020/07/03/0900Z,29.7,250° @ 31
65,2020-07-03 17:00:00,12.0,2020-07-03 10:00:00,2020/07/03/1000Z,29.7,250° @ 31
66,2020-07-03 18:00:00,9.0,2020-07-03 11:00:00,2020/07/03/1100Z,29.7,250° @ 31
67,2020-07-03 19:00:00,10.0,2020-07-03 12:00:00,2020/07/03/1200Z,28.0,250° @ 53
68,2020-07-03 20:00:00,16.0,2020-07-03 13:00:00,2020/07/03/1300Z,28.0,250° @ 53
69,2020-07-03 21:00:00,15.0,2020-07-03 14:00:00,2020/07/03/1400Z,28.0,250° @ 53
70,2020-07-03 22:00:00,16.0,2020-07-03 15:00:00,2020/07/03/1500Z,27.2,255° @ 53
71,2020-07-03 23:00:00,16.0,2020-07-03 16:00:00,2020/07/03/1600Z,27.2,255° @ 53
72,2020-07-04 00:00:00,14.0,2020-07-03 17:00:00,2020/07/03/1700Z,27.2,255° @ 53
73,2020-07-04 01:00:00,13.0,2020-07-03 18:00:00,2020/07/03/1800Z,27.2,265° @ 46
74,2020-07-04 02:00:00,9.0,2020-07-03 19:00:00,2020/07/03/1900Z,27.5,265° @ 46
