,date,PM2.5,date_utc,url_date,temp
8000,2021-05-30 08:00:00,13.0,2021-05-30 01:00:00,2021/05/30/0100Z,29.6
8001,2021-05-30 09:00:00,13.0,2021-05-30 02:00:00,2021/05/30/0200Z,30.5
8002,2021-05-30 10:00:00,,2021-05-30 03:00:00,2021/05/30/0300Z,31.3
8003,2021-05-30 11:00:00,13.0,2021-05-30 04:00:00,2021/05/30/0400Z,32.0
8004,2021-05-30 12:00:00,13.0,2021-05-30 05:00:00,2021/05/30/0500Z,32.3
8005,2021-05-30 13:00:00,13.0,2021-05-30 06:00:00,2021/05/30/0600Z,32.9
8006,2021-05-30 14:00:00,13.0,2021-05-30 07:00:00,2021/05/30/0700Z,32.9
8007,2021-05-30 15:00:00,13.0,2021-05-30 08:00:00,2021/05/30/0800Z,32.8
8008,2021-05-30 16:00:00,,2021-05-30 09:00:00,2021/05/30/0900Z,32.8
8009,2021-05-30 17:00:00,13.0,2021-05-30 10:00:00,2021/05/30/1000Z,32.0
8010,2021-05-30 18:00:00,13.0,2021-05-30 11:00:00,2021/05/30/1100Z,31.0
8011,2021-05-30 19:00:00,13.0,2021-05-30 12:00:00,2021/05/30/1200Z,30.6
8012,2021-05-30 20:00:00,13.0,2021-05-30 13:00:00,2021/05/30/1300Z,30.5
8013,2021-05-30 21:00:00,13.0,2021-05-30 14:00:00,2021/05/30/1400Z,30.4
8014,2021-05-30 22:00:00,13.0,2021-05-30 15:00:00,2021/05/30/1500Z,30.2
8015,2021-05-30 23:00:00,13.0,2021-05-30 16:00:00,2021/05/30/1600Z,30.0
8016,2021-05-31 00:00:00,13.0,2021-05-30 17:00:00,2021/05/30/1700Z,29.7
8017,2021-05-31 01:00:00,13.0,2021-05-30 18:00:00,2021/05/30/1800Z,29.4
8018,2021-05-31 02:00:00,,2021-05-30 19:00:00,2021/05/30/1900Z,29.0
8019,2021-05-31 03:00:00,13.0,2021-05-30 20:00:00,2021/05/30/2000Z,28.9
8020,2021-05-31 04:00:00,13.0,2021-05-30 21:00:00,2021/05/30/2100Z,28.6
8021,2021-05-31 05:00:00,,2021-05-30 22:00:00,2021/05/30/2200Z,28.5
8022,2021-05-31 06:00:00,13.0,2021-05-30 23:00:00,2021/05/30/2300Z,28.4
8023,2021-05-31 07:00:00,13.0,2021-05-31 00:00:00,2021/05/31/0000Z,29.1
8024,2021-05-31 08:00:00,13.0,2021-05-31 01:00:00,2021/05/31/0100Z,30.2
8025,2021-05-31 09:00:00,13.0,2021-05-31 02:00:00,2021/05/31/0200Z,31.1
8026,2021-05-31 10:00:00,13.0,2021-05-31 03:00:00,2021/05/31/0300Z,31.9
8027,2021-05-31 11:00:00,13.0,2021-05-31 04:00:00,2021/05/31/0400Z,32.8
8028,2021-05-31 12:00:00,14.0,2021-05-31 05:00:00,2021/05/31/0500Z,33.2
8029,2021-05-31 13:00:00,14.0,2021-05-31 06:00:00,2021/05/31/0600Z,33.7
8030,2021-05-31 14:00:00,14.0,2021-05-31 07:00:00,2021/05/31/0700Z,33.8
8031,2021-05-31 15:00:00,14.0,2021-05-31 08:00:00,2021/05/31/0800Z,33.6
8032,2021-05-31 16:00:00,14.0,2021-05-31 09:00:00,2021/05/31/0900Z,33.5
8033,2021-05-31 17:00:00,14.0,2021-05-31 10:00:00,2021/05/31/1000Z,33.1
8034,2021-05-31 18:00:00,14.0,2021-05-31 11:00:00,2021/05/31/1100Z,32.3
8035,2021-05-31 19:00:00,14.0,2021-05-31 12:00:00,2021/05/31/1200Z,31.2
8036,2021-05-31 20:00:00,14.0,2021-05-31 13:00:00,2021/05/31/1300Z,30.8
8037,2021-05-31 21:00:00,14.0,2021-05-31 14:00:00,2021/05/31/1400Z,30.8
8038,2021-05-31 22:00:00,14.0,2021-05-31 15:00:00,2021/05/31/1500Z,30.5
8039,2021-05-31 23:00:00,14.0,2021-05-31 16:00:00,2021/05/31/1600Z,30.3
8040,2021-06-01 00:00:00,14.0,2021-05-31 17:00:00,2021/05/31/1700Z,30.2
8041,2021-06-01 01:00:00,14.0,2021-05-31 18:00:00,2021/05/31/1800Z,29.7
8042,2021-06-01 02:00:00,14.0,2021-05-31 19:00:00,2021/05/31/1900Z,29.4
8043,2021-06-01 03:00:00,14.0,2021-05-31 20:00:00,2021/05/31/2000Z,29.0
8044,2021-06-01 04:00:00,14.0,2021-05-31 21:00:00,2021/05/31/2100Z,28.7
8045,2021-06-01 05:00:00,,2021-05-31 22:00:00,2021/05/31/2200Z,28.4
8046,2021-06-01 06:00:00,14.0,2021-05-31 23:00:00,2021/05/31/2300Z,28.2
8047,2021-06-01 07:00:00,14.0,2021-06-01 00:00:00,2021/06/01/0000Z,28.9
8048,2021-06-01 08:00:00,14.0,2021-06-01 01:00:00,2021/06/01/0100Z,29.9
8049,2021-06-01 09:00:00,,2021-06-01 02:00:00,2021/06/01/0200Z,31.0
8050,2021-06-01 10:00:00,15.0,2021-06-01 03:00:00,2021/06/01/0300Z,32.1
8051,2021-06-01 11:00:00,14.0,2021-06-01 04:00:00,2021/06/01/0400Z,32.9
8052,2021-06-01 12:00:00,15.0,2021-06-01 05:00:00,2021/06/01/0500Z,33.6
8053,2021-06-01 13:00:00,15.0,2021-06-01 06:00:00,2021/06/01/0600Z,34.4
8054,2021-06-01 14:00:00,15.0,2021-06-01 07:00:00,2021/06/01/0700Z,34.4
8055,2021-06-01 15:00:00,,2021-06-01 08:00:00,2021/06/01/0800Z,34.7
8056,2021-06-01 16:00:00,15.0,2021-06-01 09:00:00,2021/06/01/0900Z,34.4
8057,2021-06-01 17:00:00,,2021-06-01 10:00:00,2021/06/01/1000Z,33.9
8058,2021-06-01 18:00:00,15.0,2021-06-01 11:00:00,2021/06/01/1100Z,33.0
8059,2021-06-01 19:00:00,,2021-06-01 12:00:00,2021/06/01/1200Z,32.0
8060,2021-06-01 20:00:00,15.0,2021-06-01 13:00:00,2021/06/01/1300Z,31.4
8061,2021-06-01 21:00:00,,2021-06-01 14:00:00,2021/06/01/1400Z,31.2
8062,2021-06-01 22:00:00,15.0,2021-06-01 15:00:00,2021/06/01/1500Z,31.1
8063,2021-06-01 23:00:00,15.0,2021-06-01 16:00:00,2021/06/01/1600Z,31.0
8064,2021-06-02 00:00:00,15.0,2021-06-01 17:00:00,2021/06/01/1700Z,30.8
8065,2021-06-02 01:00:00,15.0,2021-06-01 18:00:00,2021/06/01/1800Z,30.5
8066,2021-06-02 02:00:00,15.0,2021-06-01 19:00:00,2021/06/01/1900Z,30.3
8067,2021-06-02 03:00:00,15.0,2021-06-01 20:00:00,2021/06/01/2000Z,30.1
8068,2021-06-02 04:00:00,15.0,2021-06-01 21:00:00,2021/06/01/2100Z,30.1
8069,2021-06-02 05:00:00,,2021-06-01 22:00:00,2021/06/01/2200Z,29.2
8070,2021-06-02 06:00:00,15.0,2021-06-01 23:00:00,2021/06/01/2300Z,28.9
8071,2021-06-02 07:00:00,15.0,2021-06-02 00:00:00,2021/06/02/0000Z,29.2
8072,2021-06-02 08:00:00,15.0,2021-06-02 01:00:00,2021/06/02/0100Z,30.4
8073,2021-06-02 09:00:00,15.0,2021-06-02 02:00:00,2021/06/02/0200Z,31.6
8074,2021-06-02 10:00:00,15.0,2021-06-02 03:00:00,2021/06/02/0300Z,32.8
8075,2021-06-02 11:00:00,15.0,2021-06-02 04:00:00,2021/06/02/0400Z,33.8
8076,2021-06-02 12:00:00,15.0,2021-06-02 05:00:00,2021/06/02/0500Z,34.4
8077,2021-06-02 13:00:00,15.0,2021-06-02 06:00:00,2021/06/02/0600Z,34.8
8078,2021-06-02 14:00:00,15.0,2021-06-02 07:00:00,2021/06/02/0700Z,35.1
8079,2021-06-02 15:00:00,15.0,2021-06-02 08:00:00,2021/06/02/0800Z,35.3
8080,2021-06-02 16:00:00,15.0,2021-06-02 09:00:00,2021/06/02/0900Z,35.1
8081,2021-06-02 17:00:00,15.0,2021-06-02 10:00:00,2021/06/02/1000Z,34.3
8082,2021-06-02 18:00:00,15.0,2021-06-02 11:00:00,2021/06/02/1100Z,33.0
8083,2021-06-02 19:00:00,,2021-06-02 12:00:00,2021/06/02/1200Z,32.1
8084,2021-06-02 20:00:00,15.0,2021-06-02 13:00:00,2021/06/02/1300Z,31.3
8085,2021-06-02 21:00:00,,2021-06-02 14:00:00,2021/06/02/1400Z,30.9
8086,2021-06-02 22:00:00,15.0,2021-06-02 15:00:00,2021/06/02/1500Z,30.8
8087,2021-06-02 23:00:00,15.0,2021-06-02 16:00:00,2021/06/02/1600Z,30.7
8088,2021-06-03 00:00:00,15.0,2021-06-02 17:00:00,2021/06/02/1700Z,30.5
8089,2021-06-03 01:00:00,16.0,2021-06-02 18:00:00,2021/06/02/1800Z,30.4
8090,2021-06-03 02:00:00,16.0,2021-06-02 19:00:00,2021/06/02/1900Z,30.2
8091,2021-06-03 03:00:00,16.0,2021-06-02 20:00:00,2021/06/02/2000Z,29.9
8092,2021-06-03 04:00:00,16.0,2021-06-02 21:00:00,2021/06/02/2100Z,30.0
8093,2021-06-03 05:00:00,15.0,2021-06-02 22:00:00,2021/06/02/2200Z,29.5
8094,2021-06-03 06:00:00,15.0,2021-06-02 23:00:00,2021/06/02/2300Z,29.2
8095,2021-06-03 07:00:00,15.0,2021-06-03 00:00:00,2021/06/03/0000Z,29.7
8096,2021-06-03 08:00:00,15.0,2021-06-03 01:00:00,2021/06/03/0100Z,30.4
8097,2021-06-03 09:00:00,15.0,2021-06-03 02:00:00,2021/06/03/0200Z,31.4
8098,2021-06-03 10:00:00,15.0,2021-06-03 03:00:00,2021/06/03/0300Z,32.5
8099,2021-06-03 11:00:00,,2021-06-03 04:00:00,2021/06/03/0400Z,33.4
8100,2021-06-03 12:00:00,15.0,2021-06-03 05:00:00,2021/06/03/0500Z,34.0
8101,2021-06-03 13:00:00,15.0,2021-06-03 06:00:00,2021/06/03/0600Z,34.3
8102,2021-06-03 14:00:00,,2021-06-03 07:00:00,2021/06/03/0700Z,34.4
8103,2021-06-03 15:00:00,15.0,2021-06-03 08:00:00,2021/06/03/0800Z,33.5
8104,2021-06-03 16:00:00,15.0,2021-06-03 09:00:00,2021/06/03/0900Z,33.0
8105,2021-06-03 17:00:00,15.0,2021-06-03 10:00:00,2021/06/03/1000Z,33.3
8106,2021-06-03 18:00:00,15.0,2021-06-03 11:00:00,2021/06/03/1100Z,32.5
8107,2021-06-03 19:00:00,15.0,2021-06-03 12:00:00,2021/06/03/1200Z,31.4
8108,2021-06-03 20:00:00,15.0,2021-06-03 13:00:00,2021/06/03/1300Z,31.0
8109,2021-06-03 21:00:00,15.0,2021-06-03 14:00:00,2021/06/03/1400Z,31.0
8110,2021-06-03 22:00:00,15.0,2021-06-03 15:00:00,2021/06/03/1500Z,30.8
8111,2021-06-03 23:00:00,15.0,2021-06-03 16:00:00,2021/06/03/1600Z,30.5
8112,2021-06-04 00:00:00,15.0,2021-06-03 17:00:00,2021/06/03/1700Z,30.4
8113,2021-06-04 01:00:00,14.0,2021-06-03 18:00:00,2021/06/03/1800Z,29.8
8114,2021-06-04 02:00:00,14.0,2021-06-03 19:00:00,2021/06/03/1900Z,29.7
8115,2021-06-04 03:00:00,14.0,2021-06-03 20:00:00,2021/06/03/2000Z,29.7
8116,2021-06-04 04:00:00,14.0,2021-06-03 21:00:00,2021/06/03/2100Z,29.5
8117,2021-06-04 05:00:00,15.0,2021-06-03 22:00:00,2021/06/03/2200Z,29.2
8118,2021-06-04 06:00:00,15.0,2021-06-03 23:00:00,2021/06/03/2300Z,28.8
8119,2021-06-04 07:00:00,,2021-06-04 00:00:00,2021/06/04/0000Z,29.2
8120,2021-06-04 08:00:00,15.0,2021-06-04 01:00:00,2021/06/04/0100Z,30.4
8121,2021-06-04 09:00:00,15.0,2021-06-04 02:00:00,2021/06/04/0200Z,31.8
8122,2021-06-04 10:00:00,15.0,2021-06-04 03:00:00,2021/06/04/0300Z,33.2
8123,2021-06-04 11:00:00,,2021-06-04 04:00:00,2021/06/04/0400Z,34.2
8124,2021-06-04 12:00:00,15.0,2021-06-04 05:00:00,2021/06/04/0500Z,34.8
8125,2021-06-04 13:00:00,,2021-06-04 06:00:00,2021/06/04/0600Z,35.0
8126,2021-06-04 14:00:00,15.0,2021-06-04 07:00:00,2021/06/04/0700Z,35.2
8127,2021-06-04 15:00:00,15.0,2021-06-04 08:00:00,2021/06/04/0800Z,35.3
8128,2021-06-04 16:00:00,15.0,2021-06-04 09:00:00,2021/06/04/0900Z,35.3
8129,2021-06-04 17:00:00,15.0,2021-06-04 10:00:00,2021/06/04/1000Z,35.1
8130,2021-06-04 18:00:00,15.0,2021-06-04 11:00:00,2021/06/04/1100Z,33.6
8131,2021-06-04 19:00:00,15.0,2021-06-04 12:00:00,2021/06/04/1200Z,32.6
8132,2021-06-04 20:00:00,15.0,2021-06-04 13:00:00,2021/06/04/1300Z,31.8
8133,2021-06-04 21:00:00,15.0,2021-06-04 14:00:00,2021/06/04/1400Z,31.6
8134,2021-06-04 22:00:00,15.0,2021-06-04 15:00:00,2021/06/04/1500Z,31.3
8135,2021-06-04 23:00:00,15.0,2021-06-04 16:00:00,2021/06/04/1600Z,31.1
8136,2021-06-05 00:00:00,15.0,2021-06-04 17:00:00,2021/06/04/1700Z,30.7
8137,2021-06-05 01:00:00,15.0,2021-06-04 18:00:00,2021/06/04/1800Z,30.0
8138,2021-06-05 02:00:00,,2021-06-04 19:00:00,2021/06/04/1900Z,29.7
8139,2021-06-05 03:00:00,15.0,2021-06-04 20:00:00,2021/06/04/2000Z,29.3
8140,2021-06-05 04:00:00,15.0,2021-06-04 21:00:00,2021/06/04/2100Z,29.1
8141,2021-06-05 05:00:00,15.0,2021-06-04 22:00:00,2021/06/04/2200Z,28.7
8142,2021-06-05 06:00:00,15.0,2021-06-04 23:00:00,2021/06/04/2300Z,28.6
8143,2021-06-05 07:00:00,15.0,2021-06-05 00:00:00,2021/06/05/0000Z,29.2
8144,2021-06-05 08:00:00,15.0,2021-06-05 01:00:00,2021/06/05/0100Z,30.2
8145,2021-06-05 09:00:00,15.0,2021-06-05 02:00:00,2021/06/05/0200Z,30.2
8146,2021-06-05 10:00:00,15.0,2021-06-05 03:00:00,2021/06/05/0300Z,32.9
8147,2021-06-05 11:00:00,15.0,2021-06-05 04:00:00,2021/06/05/0400Z,33.8
8148,2021-06-05 12:00:00,15.0,2021-06-05 05:00:00,2021/06/05/0500Z,34.2
8149,2021-06-05 13:00:00,15.0,2021-06-05 06:00:00,2021/06/05/0600Z,34.7
8150,2021-06-05 14:00:00,15.0,2021-06-05 07:00:00,2021/06/05/0700Z,35.1
8151,2021-06-05 15:00:00,15.0,2021-06-05 08:00:00,2021/06/05/0800Z,34.5
8152,2021-06-05 16:00:00,15.0,2021-06-05 09:00:00,2021/06/05/0900Z,33.8
8153,2021-06-05 17:00:00,15.0,2021-06-05 10:00:00,2021/06/05/1000Z,32.9
8154,2021-06-05 18:00:00,,2021-06-05 11:00:00,2021/06/05/1100Z,30.6
8155,2021-06-05 19:00:00,15.0,2021-06-05 12:00:00,2021/06/05/1200Z,29.4
8156,2021-06-05 20:00:00,15.0,2021-06-05 13:00:00,2021/06/05/1300Z,30.1
8157,2021-06-05 21:00:00,15.0,2021-06-05 14:00:00,2021/06/05/1400Z,30.1
8158,2021-06-05 22:00:00,15.0,2021-06-05 15:00:00,2021/06/05/1500Z,30.1
8159,2021-06-05 23:00:00,15.0,2021-06-05 16:00:00,2021/06/05/1600Z,30.0
8160,2021-06-06 00:00:00,15.0,2021-06-05 17:00:00,2021/06/05/1700Z,29.7
8161,2021-06-06 01:00:00,15.0,2021-06-05 18:00:00,2021/06/05/1800Z,29.1
8162,2021-06-06 02:00:00,15.0,2021-06-05 19:00:00,2021/06/05/1900Z,28.7
8163,2021-06-06 03:00:00,15.0,2021-06-05 20:00:00,2021/06/05/2000Z,28.5
8164,2021-06-06 04:00:00,15.0,2021-06-05 21:00:00,2021/06/05/2100Z,28.4
8165,2021-06-06 05:00:00,15.0,2021-06-05 22:00:00,2021/06/05/2200Z,28.4
8166,2021-06-06 06:00:00,15.0,2021-06-05 23:00:00,2021/06/05/2300Z,28.3
8167,2021-06-06 07:00:00,15.0,2021-06-06 00:00:00,2021/06/06/0000Z,28.9
8168,2021-06-06 08:00:00,14.0,2021-06-06 01:00:00,2021/06/06/0100Z,29.6
8169,2021-06-06 09:00:00,14.0,2021-06-06 02:00:00,2021/06/06/0200Z,30.5
8170,2021-06-06 10:00:00,14.0,2021-06-06 03:00:00,2021/06/06/0300Z,31.1
8171,2021-06-06 11:00:00,,2021-06-06 04:00:00,2021/06/06/0400Z,31.6
8172,2021-06-06 12:00:00,14.0,2021-06-06 05:00:00,2021/06/06/0500Z,32.5
8173,2021-06-06 13:00:00,14.0,2021-06-06 06:00:00,2021/06/06/0600Z,33.5
8174,2021-06-06 14:00:00,,2021-06-06 07:00:00,2021/06/06/0700Z,33.7
8175,2021-06-06 15:00:00,14.0,2021-06-06 08:00:00,2021/06/06/0800Z,33.7
8176,2021-06-06 16:00:00,14.0,2021-06-06 09:00:00,2021/06/06/0900Z,32.6
8177,2021-06-06 17:00:00,14.0,2021-06-06 10:00:00,2021/06/06/1000Z,32.5
8178,2021-06-06 18:00:00,14.0,2021-06-06 11:00:00,2021/06/06/1100Z,31.8
8179,2021-06-06 19:00:00,14.0,2021-06-06 12:00:00,2021/06/06/1200Z,31.3
8180,2021-06-06 20:00:00,14.0,2021-06-06 13:00:00,2021/06/06/1300Z,29.9
8181,2021-06-06 21:00:00,14.0,2021-06-06 14:00:00,2021/06/06/1400Z,30.2
8182,2021-06-06 22:00:00,14.0,2021-06-06 15:00:00,2021/06/06/1500Z,29.9
8183,2021-06-06 23:00:00,14.0,2021-06-06 16:00:00,2021/06/06/1600Z,29.5
8184,2021-06-07 00:00:00,14.0,2021-06-06 17:00:00,2021/06/06/1700Z,29.3
8185,2021-06-07 01:00:00,14.0,2021-06-06 18:00:00,2021/06/06/1800Z,29.2
8186,2021-06-07 02:00:00,14.0,2021-06-06 19:00:00,2021/06/06/1900Z,28.9
8187,2021-06-07 03:00:00,14.0,2021-06-06 20:00:00,2021/06/06/2000Z,28.7
8188,2021-06-07 04:00:00,14.0,2021-06-06 21:00:00,2021/06/06/2100Z,28.6
8189,2021-06-07 05:00:00,14.0,2021-06-06 22:00:00,2021/06/06/2200Z,28.4
8190,2021-06-07 06:00:00,14.0,2021-06-06 23:00:00,2021/06/06/2300Z,28.4
8191,2021-06-07 07:00:00,14.0,2021-06-07 00:00:00,2021/06/07/0000Z,28.9
