,date,PM2.5,date_utc,url_date,temp
5000,2021-01-25 08:00:00,,2021-01-25 01:00:00,2021/01/25/0100Z,26.3
5001,2021-01-25 09:00:00,31.0,2021-01-25 02:00:00,2021/01/25/0200Z,27.6
5002,2021-01-25 10:00:00,30.0,2021-01-25 03:00:00,2021/01/25/0300Z,28.8
5003,2021-01-25 11:00:00,29.0,2021-01-25 04:00:00,2021/01/25/0400Z,29.8
5004,2021-01-25 12:00:00,,2021-01-25 05:00:00,2021/01/25/0500Z,30.7
5005,2021-01-25 13:00:00,29.0,2021-01-25 06:00:00,2021/01/25/0600Z,31.6
5006,2021-01-25 14:00:00,29.0,2021-01-25 07:00:00,2021/01/25/0700Z,31.9
5007,2021-01-25 15:00:00,29.0,2021-01-25 08:00:00,2021/01/25/0800Z,31.9
5008,2021-01-25 16:00:00,29.0,2021-01-25 09:00:00,2021/01/25/0900Z,31.8
5009,2021-01-25 17:00:00,29.0,2021-01-25 10:00:00,2021/01/25/1000Z,31.3
5010,2021-01-25 18:00:00,30.0,2021-01-25 11:00:00,2021/01/25/1100Z,30.0
5011,2021-01-25 19:00:00,30.0,2021-01-25 12:00:00,2021/01/25/1200Z,29.2
5012,2021-01-25 20:00:00,,2021-01-25 13:00:00,2021/01/25/1300Z,28.7
5013,2021-01-25 21:00:00,30.0,2021-01-25 14:00:00,2021/01/25/1400Z,27.9
5014,2021-01-25 22:00:00,30.0,2021-01-25 15:00:00,2021/01/25/1500Z,27.5
5015,2021-01-25 23:00:00,30.0,2021-01-25 16:00:00,2021/01/25/1600Z,27.0
5016,2021-01-26 00:00:00,30.0,2021-01-25 17:00:00,2021/01/25/1700Z,26.5
5017,2021-01-26 01:00:00,30.0,2021-01-25 18:00:00,2021/01/25/1800Z,26.3
5018,2021-01-26 02:00:00,30.0,2021-01-25 19:00:00,2021/01/25/1900Z,26.1
5019,2021-01-26 03:00:00,30.0,2021-01-25 20:00:00,2021/01/25/2000Z,26.0
5020,2021-01-26 04:00:00,30.0,2021-01-25 21:00:00,2021/01/25/2100Z,25.9
5021,2021-01-26 05:00:00,30.0,2021-01-25 22:00:00,2021/01/25/2200Z,25.6
5022,2021-01-26 06:00:00,29.0,2021-01-25 23:00:00,2021/01/25/2300Z,25.3
5023,2021-01-26 07:00:00,29.0,2021-01-26 00:00:00,2021/01/26/0000Z,25.6
5024,2021-01-26 08:00:00,,2021-01-26 01:00:00,2021/01/26/0100Z,26.6
5025,2021-01-26 09:00:00,29.0,2021-01-26 02:00:00,2021/01/26/0200Z,28.4
5026,2021-01-26 10:00:00,29.0,2021-01-26 03:00:00,2021/01/26/0300Z,30.2
5027,2021-01-26 11:00:00,29.0,2021-01-26 04:00:00,2021/01/26/0400Z,31.4
5028,2021-01-26 12:00:00,,2021-01-26 05:00:00,2021/01/26/0500Z,32.2
5029,2021-01-26 13:00:00,29.0,2021-01-26 06:00:00,2021/01/26/0600Z,32.7
5030,2021-01-26 14:00:00,29.0,2021-01-26 07:00:00,2021/01/26/0700Z,32.8
5031,2021-01-26 15:00:00,,2021-01-26 08:00:00,2021/01/26/0800Z,33.0
5032,2021-01-26 16:00:00,29.0,2021-01-26 09:00:00,2021/01/26/0900Z,32.9
5033,2021-01-26 17:00:00,30.0,2021-01-26 10:00:00,2021/01/26/1000Z,32.4
5034,2021-01-26 18:00:00,30.0,2021-01-26 11:00:00,2021/01/26/1100Z,31.0
5035,2021-01-26 19:00:00,30.0,2021-01-26 12:00:00,2021/01/26/1200Z,30.2
5036,2021-01-26 20:00:00,30.0,2021-01-26 13:00:00,2021/01/26/1300Z,29.6
5037,2021-01-26 21:00:00,,2021-01-26 14:00:00,2021/01/26/1400Z,28.9
5038,2021-01-26 22:00:00,30.0,2021-01-26 15:00:00,2021/01/26/1500Z,28.3
5039,2021-01-26 23:00:00,31.0,2021-01-26 16:00:00,2021/01/26/1600Z,27.8
5040,2021-01-27 00:00:00,,2021-01-26 17:00:00,2021/01/26/1700Z,27.5
5041,2021-01-27 01:00:00,31.0,2021-01-26 18:00:00,2021/01/26/1800Z,27.2
5042,2021-01-27 02:00:00,31.0,2021-01-26 19:00:00,2021/01/26/1900Z,27.0
5043,2021-01-27 03:00:00,,2021-01-26 20:00:00,2021/01/26/2000Z,26.9
5044,2021-01-27 04:00:00,31.0,2021-01-26 21:00:00,2021/01/26/2100Z,26.7
5045,2021-01-27 05:00:00,31.0,2021-01-26 22:00:00,2021/01/26/2200Z,26.5
5046,2021-01-27 06:00:00,31.0,2021-01-26 23:00:00,2021/01/26/2300Z,26.4
5047,2021-01-27 07:00:00,32.0,2021-01-27 00:00:00,2021/01/27/0000Z,26.4
5048,2021-01-27 08:00:00,32.0,2021-01-27 01:00:00,2021/01/27/0100Z,27.5
5049,2021-01-27 09:00:00,,2021-01-27 02:00:00,2021/01/27/0200Z,28.7
5050,2021-01-27 10:00:00,32.0,2021-01-27 03:00:00,2021/01/27/0300Z,29.7
5051,2021-01-27 11:00:00,32.0,2021-01-27 04:00:00,2021/01/27/0400Z,31.0
5052,2021-01-27 12:00:00,,2021-01-27 05:00:00,2021/01/27/0500Z,31.8
5053,2021-01-27 13:00:00,33.0,2021-01-27 06:00:00,2021/01/27/0600Z,32.5
5054,2021-01-27 14:00:00,,2021-01-27 07:00:00,2021/01/27/0700Z,32.9
5055,2021-01-27 15:00:00,33.0,2021-01-27 08:00:00,2021/01/27/0800Z,32.7
5056,2021-01-27 16:00:00,34.0,2021-01-27 09:00:00,2021/01/27/0900Z,32.5
5057,2021-01-27 17:00:00,,2021-01-27 10:00:00,2021/01/27/1000Z,31.3
5058,2021-01-27 18:00:00,34.0,2021-01-27 11:00:00,2021/01/27/1100Z,30.2
5059,2021-01-27 19:00:00,33.0,2021-01-27 12:00:00,2021/01/27/1200Z,29.5
5060,2021-01-27 20:00:00,33.0,2021-01-27 13:00:00,2021/01/27/1300Z,29.0
5061,2021-01-27 21:00:00,33.0,2021-01-27 14:00:00,2021/01/27/1400Z,28.5
5062,2021-01-27 22:00:00,33.0,2021-01-27 15:00:00,2021/01/27/1500Z,28.2
5063,2021-01-27 23:00:00,,2021-01-27 16:00:00,2021/01/27/1600Z,27.8
5064,2021-01-28 00:00:00,34.0,2021-01-27 17:00:00,2021/01/27/1700Z,27.4
5065,2021-01-28 01:00:00,34.0,2021-01-27 18:00:00,2021/01/27/1800Z,27.1
5066,2021-01-28 02:00:00,34.0,2021-01-27 19:00:00,2021/01/27/1900Z,27.0
5067,2021-01-28 03:00:00,34.0,2021-01-27 20:00:00,2021/01/27/2000Z,26.9
