,date,PM2.5,date_utc,url_date,temp
8000,2021-05-30 08:00:00,16.0,2021-05-30 01:00:00,2021/05/30/0100Z,24.6
8001,2021-05-30 09:00:00,15.0,2021-05-30 02:00:00,2021/05/30/0200Z,26.7
8002,2021-05-30 10:00:00,,2021-05-30 03:00:00,2021/05/30/0300Z,27.9
8003,2021-05-30 11:00:00,15.0,2021-05-30 04:00:00,2021/05/30/0400Z,29.4
8004,2021-05-30 12:00:00,14.0,2021-05-30 05:00:00,2021/05/30/0500Z,31.4
8005,2021-05-30 13:00:00,14.0,2021-05-30 06:00:00,2021/05/30/0600Z,32.3
8006,2021-05-30 14:00:00,14.0,2021-05-30 07:00:00,2021/05/30/0700Z,32.7
8007,2021-05-30 15:00:00,14.0,2021-05-30 08:00:00,2021/05/30/0800Z,31.9
8008,2021-05-30 16:00:00,,2021-05-30 09:00:00,2021/05/30/0900Z,31.9
8009,2021-05-30 17:00:00,14.0,2021-05-30 10:00:00,2021/05/30/1000Z,30.9
8010,2021-05-30 18:00:00,14.0,2021-05-30 11:00:00,2021/05/30/1100Z,29.7
8011,2021-05-30 19:00:00,13.0,2021-05-30 12:00:00,2021/05/30/1200Z,27.5
8012,2021-05-30 20:00:00,,2021-05-30 13:00:00,2021/05/30/1300Z,26.0
8013,2021-05-30 21:00:00,13.0,2021-05-30 14:00:00,2021/05/30/1400Z,25.3
8014,2021-05-30 22:00:00,,2021-05-30 15:00:00,2021/05/30/1500Z,24.9
8015,2021-05-30 23:00:00,13.0,2021-05-30 16:00:00,2021/05/30/1600Z,24.6
8016,2021-05-31 00:00:00,,2021-05-30 17:00:00,2021/05/30/1700Z,24.1
8017,2021-05-31 01:00:00,13.0,2021-05-30 18:00:00,2021/05/30/1800Z,23.9
8018,2021-05-31 02:00:00,,2021-05-30 19:00:00,2021/05/30/1900Z,23.6
8019,2021-05-31 03:00:00,13.0,2021-05-30 20:00:00,2021/05/30/2000Z,23.5
8020,2021-05-31 04:00:00,13.0,2021-05-30 21:00:00,2021/05/30/2100Z,23.3
8021,2021-05-31 05:00:00,,2021-05-30 22:00:00,2021/05/30/2200Z,23.1
8022,2021-05-31 06:00:00,12.0,2021-05-30 23:00:00,2021/05/30/2300Z,23.1
8023,2021-05-31 07:00:00,12.0,2021-05-31 00:00:00,2021/05/31/0000Z,24.5
8024,2021-05-31 08:00:00,12.0,2021-05-31 01:00:00,2021/05/31/0100Z,26.2
8025,2021-05-31 09:00:00,,2021-05-31 02:00:00,2021/05/31/0200Z,28.0
8026,2021-05-31 10:00:00,12.0,2021-05-31 03:00:00,2021/05/31/0300Z,29.8
8027,2021-05-31 11:00:00,12.0,2021-05-31 04:00:00,2021/05/31/0400Z,30.6
8028,2021-05-31 12:00:00,12.0,2021-05-31 05:00:00,2021/05/31/0500Z,31.1
8029,2021-05-31 13:00:00,12.0,2021-05-31 06:00:00,2021/05/31/0600Z,33.2
8030,2021-05-31 14:00:00,12.0,2021-05-31 07:00:00,2021/05/31/0700Z,33.6
8031,2021-05-31 15:00:00,12.0,2021-05-31 08:00:00,2021/05/31/0800Z,33.0
8032,2021-05-31 16:00:00,12.0,2021-05-31 09:00:00,2021/05/31/0900Z,32.5
8033,2021-05-31 17:00:00,13.0,2021-05-31 10:00:00,2021/05/31/1000Z,30.9
8034,2021-05-31 18:00:00,13.0,2021-05-31 11:00:00,2021/05/31/1100Z,29.2
8035,2021-05-31 19:00:00,13.0,2021-05-31 12:00:00,2021/05/31/1200Z,27.1
8036,2021-05-31 20:00:00,13.0,2021-05-31 13:00:00,2021/05/31/1300Z,25.9
8037,2021-05-31 21:00:00,13.0,2021-05-31 14:00:00,2021/05/31/1400Z,25.2
8038,2021-05-31 22:00:00,13.0,2021-05-31 15:00:00,2021/05/31/1500Z,24.9
8039,2021-05-31 23:00:00,13.0,2021-05-31 16:00:00,2021/05/31/1600Z,24.3
8040,2021-06-01 00:00:00,13.0,2021-05-31 17:00:00,2021/05/31/1700Z,23.8
8041,2021-06-01 01:00:00,13.0,2021-05-31 18:00:00,2021/05/31/1800Z,23.7
8042,2021-06-01 02:00:00,13.0,2021-05-31 19:00:00,2021/05/31/1900Z,23.4
8043,2021-06-01 03:00:00,13.0,2021-05-31 20:00:00,2021/05/31/2000Z,23.1
8044,2021-06-01 04:00:00,13.0,2021-05-31 21:00:00,2021/05/31/2100Z,23.0
8045,2021-06-01 05:00:00,,2021-05-31 22:00:00,2021/05/31/2200Z,22.7
8046,2021-06-01 06:00:00,13.0,2021-05-31 23:00:00,2021/05/31/2300Z,22.7
8047,2021-06-01 07:00:00,13.0,2021-06-01 00:00:00,2021/06/01/0000Z,24.2
8048,2021-06-01 08:00:00,14.0,2021-06-01 01:00:00,2021/06/01/0100Z,26.3
8049,2021-06-01 09:00:00,,2021-06-01 02:00:00,2021/06/01/0200Z,28.5
8050,2021-06-01 10:00:00,14.0,2021-06-01 03:00:00,2021/06/01/0300Z,30.5
8051,2021-06-01 11:00:00,15.0,2021-06-01 04:00:00,2021/06/01/0400Z,32.3
8052,2021-06-01 12:00:00,15.0,2021-06-01 05:00:00,2021/06/01/0500Z,33.7
8053,2021-06-01 13:00:00,15.0,2021-06-01 06:00:00,2021/06/01/0600Z,34.6
8054,2021-06-01 14:00:00,16.0,2021-06-01 07:00:00,2021/06/01/0700Z,35.3
8055,2021-06-01 15:00:00,,2021-06-01 08:00:00,2021/06/01/0800Z,34.9
8056,2021-06-01 16:00:00,16.0,2021-06-01 09:00:00,2021/06/01/0900Z,33.7
8057,2021-06-01 17:00:00,,2021-06-01 10:00:00,2021/06/01/1000Z,33.4
8058,2021-06-01 18:00:00,16.0,2021-06-01 11:00:00,2021/06/01/1100Z,32.0
8059,2021-06-01 19:00:00,,2021-06-01 12:00:00,2021/06/01/1200Z,28.6
8060,2021-06-01 20:00:00,17.0,2021-06-01 13:00:00,2021/06/01/1300Z,27.4
8061,2021-06-01 21:00:00,,2021-06-01 14:00:00,2021/06/01/1400Z,26.4
8062,2021-06-01 22:00:00,17.0,2021-06-01 15:00:00,2021/06/01/1500Z,25.8
8063,2021-06-01 23:00:00,,2021-06-01 16:00:00,2021/06/01/1600Z,25.4
8064,2021-06-02 00:00:00,18.0,2021-06-01 17:00:00,2021/06/01/1700Z,24.8
8065,2021-06-02 01:00:00,18.0,2021-06-01 18:00:00,2021/06/01/1800Z,24.4
8066,2021-06-02 02:00:00,18.0,2021-06-01 19:00:00,2021/06/01/1900Z,24.0
8067,2021-06-02 03:00:00,19.0,2021-06-01 20:00:00,2021/06/01/2000Z,23.7
8068,2021-06-02 04:00:00,20.0,2021-06-01 21:00:00,2021/06/01/2100Z,23.4
8069,2021-06-02 05:00:00,,2021-06-01 22:00:00,2021/06/01/2200Z,23.1
8070,2021-06-02 06:00:00,20.0,2021-06-01 23:00:00,2021/06/01/2300Z,23.0
8071,2021-06-02 07:00:00,20.0,2021-06-02 00:00:00,2021/06/02/0000Z,24.8
8072,2021-06-02 08:00:00,20.0,2021-06-02 01:00:00,2021/06/02/0100Z,27.4
8073,2021-06-02 09:00:00,,2021-06-02 02:00:00,2021/06/02/0200Z,29.9
8074,2021-06-02 10:00:00,21.0,2021-06-02 03:00:00,2021/06/02/0300Z,32.4
8075,2021-06-02 11:00:00,22.0,2021-06-02 04:00:00,2021/06/02/0400Z,34.6
8076,2021-06-02 12:00:00,,2021-06-02 05:00:00,2021/06/02/0500Z,36.0
8077,2021-06-02 13:00:00,22.0,2021-06-02 06:00:00,2021/06/02/0600Z,36.8
8078,2021-06-02 14:00:00,22.0,2021-06-02 07:00:00,2021/06/02/0700Z,36.9
8079,2021-06-02 15:00:00,22.0,2021-06-02 08:00:00,2021/06/02/0800Z,35.8
8080,2021-06-02 16:00:00,22.0,2021-06-02 09:00:00,2021/06/02/0900Z,34.5
8081,2021-06-02 17:00:00,23.0,2021-06-02 10:00:00,2021/06/02/1000Z,33.6
8082,2021-06-02 18:00:00,23.0,2021-06-02 11:00:00,2021/06/02/1100Z,32.5
8083,2021-06-02 19:00:00,,2021-06-02 12:00:00,2021/06/02/1200Z,29.7
8084,2021-06-02 20:00:00,23.0,2021-06-02 13:00:00,2021/06/02/1300Z,28.1
8085,2021-06-02 21:00:00,,2021-06-02 14:00:00,2021/06/02/1400Z,26.9
8086,2021-06-02 22:00:00,24.0,2021-06-02 15:00:00,2021/06/02/1500Z,26.3
8087,2021-06-02 23:00:00,24.0,2021-06-02 16:00:00,2021/06/02/1600Z,25.9
8088,2021-06-03 00:00:00,25.0,2021-06-02 17:00:00,2021/06/02/1700Z,25.4
8089,2021-06-03 01:00:00,25.0,2021-06-02 18:00:00,2021/06/02/1800Z,24.9
8090,2021-06-03 02:00:00,25.0,2021-06-02 19:00:00,2021/06/02/1900Z,24.5
8091,2021-06-03 03:00:00,25.0,2021-06-02 20:00:00,2021/06/02/2000Z,24.1
8092,2021-06-03 04:00:00,25.0,2021-06-02 21:00:00,2021/06/02/2100Z,23.8
8093,2021-06-03 05:00:00,26.0,2021-06-02 22:00:00,2021/06/02/2200Z,23.5
8094,2021-06-03 06:00:00,26.0,2021-06-02 23:00:00,2021/06/02/2300Z,23.4
8095,2021-06-03 07:00:00,26.0,2021-06-03 00:00:00,2021/06/03/0000Z,25.0
8096,2021-06-03 08:00:00,26.0,2021-06-03 01:00:00,2021/06/03/0100Z,27.5
8097,2021-06-03 09:00:00,26.0,2021-06-03 02:00:00,2021/06/03/0200Z,30.1
8098,2021-06-03 10:00:00,26.0,2021-06-03 03:00:00,2021/06/03/0300Z,32.6
8099,2021-06-03 11:00:00,,2021-06-03 04:00:00,2021/06/03/0400Z,34.7
8100,2021-06-03 12:00:00,27.0,2021-06-03 05:00:00,2021/06/03/0500Z,36.0
8101,2021-06-03 13:00:00,27.0,2021-06-03 06:00:00,2021/06/03/0600Z,36.9
8102,2021-06-03 14:00:00,,2021-06-03 07:00:00,2021/06/03/0700Z,37.5
8103,2021-06-03 15:00:00,27.0,2021-06-03 08:00:00,2021/06/03/0800Z,37.5
8104,2021-06-03 16:00:00,,2021-06-03 09:00:00,2021/06/03/0900Z,36.8
8105,2021-06-03 17:00:00,27.0,2021-06-03 10:00:00,2021/06/03/1000Z,34.7
8106,2021-06-03 18:00:00,27.0,2021-06-03 11:00:00,2021/06/03/1100Z,31.8
8107,2021-06-03 19:00:00,,2021-06-03 12:00:00,2021/06/03/1200Z,30.6
8108,2021-06-03 20:00:00,27.0,2021-06-03 13:00:00,2021/06/03/1300Z,29.4
8109,2021-06-03 21:00:00,27.0,2021-06-03 14:00:00,2021/06/03/1400Z,28.5
8110,2021-06-03 22:00:00,28.0,2021-06-03 15:00:00,2021/06/03/1500Z,27.3
8111,2021-06-03 23:00:00,28.0,2021-06-03 16:00:00,2021/06/03/1600Z,26.5
8112,2021-06-04 00:00:00,,2021-06-03 17:00:00,2021/06/03/1700Z,25.8
8113,2021-06-04 01:00:00,27.0,2021-06-03 18:00:00,2021/06/03/1800Z,25.3
8114,2021-06-04 02:00:00,27.0,2021-06-03 19:00:00,2021/06/03/1900Z,25.0
8115,2021-06-04 03:00:00,27.0,2021-06-03 20:00:00,2021/06/03/2000Z,24.9
8116,2021-06-04 04:00:00,27.0,2021-06-03 21:00:00,2021/06/03/2100Z,24.7
8117,2021-06-04 05:00:00,26.0,2021-06-03 22:00:00,2021/06/03/2200Z,23.9
8118,2021-06-04 06:00:00,26.0,2021-06-03 23:00:00,2021/06/03/2300Z,23.8
8119,2021-06-04 07:00:00,,2021-06-04 00:00:00,2021/06/04/0000Z,25.8
8120,2021-06-04 08:00:00,26.0,2021-06-04 01:00:00,2021/06/04/0100Z,28.5
8121,2021-06-04 09:00:00,26.0,2021-06-04 02:00:00,2021/06/04/0200Z,30.9
8122,2021-06-04 10:00:00,26.0,2021-06-04 03:00:00,2021/06/04/0300Z,33.2
8123,2021-06-04 11:00:00,,2021-06-04 04:00:00,2021/06/04/0400Z,34.8
8124,2021-06-04 12:00:00,26.0,2021-06-04 05:00:00,2021/06/04/0500Z,35.6
8125,2021-06-04 13:00:00,,2021-06-04 06:00:00,2021/06/04/0600Z,34.7
8126,2021-06-04 14:00:00,25.0,2021-06-04 07:00:00,2021/06/04/0700Z,32.3
8127,2021-06-04 15:00:00,25.0,2021-06-04 08:00:00,2021/06/04/0800Z,32.3
8128,2021-06-04 16:00:00,,2021-06-04 09:00:00,2021/06/04/0900Z,33.5
8129,2021-06-04 17:00:00,25.0,2021-06-04 10:00:00,2021/06/04/1000Z,32.8
8130,2021-06-04 18:00:00,25.0,2021-06-04 11:00:00,2021/06/04/1100Z,32.7
8131,2021-06-04 19:00:00,,2021-06-04 12:00:00,2021/06/04/1200Z,29.0
8132,2021-06-04 20:00:00,25.0,2021-06-04 13:00:00,2021/06/04/1300Z,27.7
8133,2021-06-04 21:00:00,25.0,2021-06-04 14:00:00,2021/06/04/1400Z,26.0
8134,2021-06-04 22:00:00,24.0,2021-06-04 15:00:00,2021/06/04/1500Z,25.0
8135,2021-06-04 23:00:00,24.0,2021-06-04 16:00:00,2021/06/04/1600Z,24.4
8136,2021-06-05 00:00:00,23.0,2021-06-04 17:00:00,2021/06/04/1700Z,24.0
8137,2021-06-05 01:00:00,23.0,2021-06-04 18:00:00,2021/06/04/1800Z,23.4
8138,2021-06-05 02:00:00,,2021-06-04 19:00:00,2021/06/04/1900Z,23.3
8139,2021-06-05 03:00:00,22.0,2021-06-04 20:00:00,2021/06/04/2000Z,23.2
8140,2021-06-05 04:00:00,22.0,2021-06-04 21:00:00,2021/06/04/2100Z,23.3
8141,2021-06-05 05:00:00,21.0,2021-06-04 22:00:00,2021/06/04/2200Z,23.1
8142,2021-06-05 06:00:00,21.0,2021-06-04 23:00:00,2021/06/04/2300Z,23.1
8143,2021-06-05 07:00:00,,2021-06-05 00:00:00,2021/06/05/0000Z,24.4
8144,2021-06-05 08:00:00,20.0,2021-06-05 01:00:00,2021/06/05/0100Z,26.3
8145,2021-06-05 09:00:00,19.0,2021-06-05 02:00:00,2021/06/05/0200Z,28.4
8146,2021-06-05 10:00:00,19.0,2021-06-05 03:00:00,2021/06/05/0300Z,30.6
8147,2021-06-05 11:00:00,18.0,2021-06-05 04:00:00,2021/06/05/0400Z,33.0
8148,2021-06-05 12:00:00,17.0,2021-06-05 05:00:00,2021/06/05/0500Z,34.9
8149,2021-06-05 13:00:00,17.0,2021-06-05 06:00:00,2021/06/05/0600Z,33.8
8150,2021-06-05 14:00:00,17.0,2021-06-05 07:00:00,2021/06/05/0700Z,31.8
8151,2021-06-05 15:00:00,17.0,2021-06-05 08:00:00,2021/06/05/0800Z,30.7
8152,2021-06-05 16:00:00,17.0,2021-06-05 09:00:00,2021/06/05/0900Z,28.1
8153,2021-06-05 17:00:00,16.0,2021-06-05 10:00:00,2021/06/05/1000Z,26.3
8154,2021-06-05 18:00:00,,2021-06-05 11:00:00,2021/06/05/1100Z,24.2
8155,2021-06-05 19:00:00,16.0,2021-06-05 12:00:00,2021/06/05/1200Z,24.3
8156,2021-06-05 20:00:00,16.0,2021-06-05 13:00:00,2021/06/05/1300Z,24.2
8157,2021-06-05 21:00:00,15.0,2021-06-05 14:00:00,2021/06/05/1400Z,24.1
8158,2021-06-05 22:00:00,15.0,2021-06-05 15:00:00,2021/06/05/1500Z,24.2
8159,2021-06-05 23:00:00,,2021-06-05 16:00:00,2021/06/05/1600Z,24.1
8160,2021-06-06 00:00:00,16.0,2021-06-05 17:00:00,2021/06/05/1700Z,24.0
8161,2021-06-06 01:00:00,16.0,2021-06-05 18:00:00,2021/06/05/1800Z,23.5
8162,2021-06-06 02:00:00,16.0,2021-06-05 19:00:00,2021/06/05/1900Z,23.1
8163,2021-06-06 03:00:00,17.0,2021-06-05 20:00:00,2021/06/05/2000Z,23.0
8164,2021-06-06 04:00:00,,2021-06-05 21:00:00,2021/06/05/2100Z,22.9
8165,2021-06-06 05:00:00,17.0,2021-06-05 22:00:00,2021/06/05/2200Z,22.8
8166,2021-06-06 06:00:00,18.0,2021-06-05 23:00:00,2021/06/05/2300Z,22.8
8167,2021-06-06 07:00:00,18.0,2021-06-06 00:00:00,2021/06/06/0000Z,23.3
8168,2021-06-06 08:00:00,18.0,2021-06-06 01:00:00,2021/06/06/0100Z,23.9
8169,2021-06-06 09:00:00,18.0,2021-06-06 02:00:00,2021/06/06/0200Z,25.1
8170,2021-06-06 10:00:00,18.0,2021-06-06 03:00:00,2021/06/06/0300Z,26.8
8171,2021-06-06 11:00:00,,2021-06-06 04:00:00,2021/06/06/0400Z,30.3
8172,2021-06-06 12:00:00,19.0,2021-06-06 05:00:00,2021/06/06/0500Z,32.9
8173,2021-06-06 13:00:00,19.0,2021-06-06 06:00:00,2021/06/06/0600Z,33.1
8174,2021-06-06 14:00:00,,2021-06-06 07:00:00,2021/06/06/0700Z,33.2
8175,2021-06-06 15:00:00,19.0,2021-06-06 08:00:00,2021/06/06/0800Z,32.8
8176,2021-06-06 16:00:00,,2021-06-06 09:00:00,2021/06/06/0900Z,32.2
8177,2021-06-06 17:00:00,19.0,2021-06-06 10:00:00,2021/06/06/1000Z,31.5
8178,2021-06-06 18:00:00,19.0,2021-06-06 11:00:00,2021/06/06/1100Z,29.9
8179,2021-06-06 19:00:00,,2021-06-06 12:00:00,2021/06/06/1200Z,27.1
8180,2021-06-06 20:00:00,19.0,2021-06-06 13:00:00,2021/06/06/1300Z,25.4
8181,2021-06-06 21:00:00,19.0,2021-06-06 14:00:00,2021/06/06/1400Z,24.8
8182,2021-06-06 22:00:00,18.0,2021-06-06 15:00:00,2021/06/06/1500Z,24.3
8183,2021-06-06 23:00:00,19.0,2021-06-06 16:00:00,2021/06/06/1600Z,24.0
8184,2021-06-07 00:00:00,18.0,2021-06-06 17:00:00,2021/06/06/1700Z,23.5
8185,2021-06-07 01:00:00,,2021-06-06 18:00:00,2021/06/06/1800Z,23.3
8186,2021-06-07 02:00:00,18.0,2021-06-06 19:00:00,2021/06/06/1900Z,23.0
8187,2021-06-07 03:00:00,18.0,2021-06-06 20:00:00,2021/06/06/2000Z,22.9
8188,2021-06-07 04:00:00,18.0,2021-06-06 21:00:00,2021/06/06/2100Z,22.8
8189,2021-06-07 05:00:00,17.0,2021-06-06 22:00:00,2021/06/06/2200Z,22.8
8190,2021-06-07 06:00:00,17.0,2021-06-06 23:00:00,2021/06/06/2300Z,22.9
8191,2021-06-07 07:00:00,17.0,2021-06-07 00:00:00,2021/06/07/0000Z,24.0
8192,2021-06-07 08:00:00,17.0,2021-06-07 01:00:00,2021/06/07/0100Z,24.8
8193,2021-06-07 09:00:00,17.0,2021-06-07 02:00:00,2021/06/07/0200Z,25.7
8194,2021-06-07 10:00:00,17.0,2021-06-07 03:00:00,2021/06/07/0300Z,26.6
8195,2021-06-07 11:00:00,17.0,2021-06-07 04:00:00,2021/06/07/0400Z,27.7
8196,2021-06-07 12:00:00,17.0,2021-06-07 05:00:00,2021/06/07/0500Z,28.8
