,0,1,2,3,4,5,6,7,8,9,10,11
0,12.950235,13.154737,14.244259,14.617989,14.036073,13.509104,13.511027,14.058688,13.973467,14.7024975,13.89859,13.687128
1,12.955106,13.16052,14.272908,14.66563,14.071454,13.562661,13.603987,14.171619,14.062557,14.765584,13.973608,13.774665
2,12.951361,13.16089,14.300837,14.709986,14.102733,13.609344,13.686747,14.264054,14.139617,14.818051,14.038624,13.847056
3,12.923852,13.16006,14.343941,14.733737,14.09947,13.63296,13.737521,14.234196,14.088139,14.780134,14.032301,13.816636
4,13.000082,13.25054,14.438869,14.755688,14.101183,13.639031,13.738916,14.154543,14.02036,14.747609,14.024923,13.766759
5,13.033372,13.311,14.504974,14.787312,14.086247,13.641767,13.74101,14.11181,13.951492,14.710063,14.008954,13.729834
6,12.887112,13.239428,14.505232,14.805833,14.034331,13.657308,13.789899,14.048202,13.790088,14.582727,13.930319,13.645442
7,12.757009,13.172296,14.506744,14.817174,13.984768,13.661672,13.820752,13.958032,13.618226,14.443128,13.837749,13.543346
8,12.676061,13.118852,14.528159,14.798815,13.977098,13.663483,13.830121,13.774011,13.453687,14.306025,13.727099,13.382218
9,12.52157,13.011019,14.525043,14.7707815,13.963194,13.68014,13.8692,13.578952,13.262297,14.1479845,13.60169,13.201396
10,12.479283,12.968064,14.5411005,14.747092,13.998246,13.695668,13.881481,13.449045,13.21063,14.09899,13.547928,13.101967
11,12.324519,12.860298,14.527984,14.734716,14.042161,13.782636,13.9995985,13.358897,13.131569,14.03983,13.506641,13.016096
12,12.26082,12.821124,14.530425,14.742204,14.095888,13.862664,14.098363,13.327808,13.104664,14.0268135,13.504051,12.982472
13,12.338748,12.884024,14.56775,14.773673,14.155551,13.905918,14.130898,13.348535,13.141093,14.062969,13.538064,13.008504
14,12.431517,12.964149,14.615263,14.807755,14.215182,13.951707,14.160406,13.351257,13.153157,14.085301,13.562408,13.020178
15,12.461631,13.002018,14.643969,14.808537,14.242893,13.984922,14.181272,13.275266,13.083289,14.0473795,13.535737,12.960851
16,12.437805,13.006618,14.667457,14.765276,14.22508,13.985212,14.164078,13.053909,12.874418,13.906764,13.423128,12.779588
17,12.455136,13.039235,14.69763,14.71269,14.190376,13.947575,14.094479,12.833918,12.684411,13.778646,13.318478,12.613684
18,12.601964,13.182979,14.80783,14.651107,14.138049,13.854811,13.941463,12.526878,12.44904,13.622972,13.201841,12.408175
19,12.763187,13.320835,14.882064,14.59666,14.09479,13.762861,13.803616,12.399943,12.394204,13.598612,13.190851,12.35487
20,12.841914,13.3701725,14.86441,14.525493,14.018811,13.640987,13.646362,12.401488,12.449921,13.640395,13.211692,12.390785
21,12.870499,13.344934,14.7642145,14.487322,13.973059,13.552561,13.5458,12.604072,12.6752825,13.799739,13.311859,12.565817
22,12.825638,13.266281,14.64632,14.448095,13.924701,13.485589,13.47847,12.75063,12.82175,13.892922,13.356177,12.675831
23,12.778529,13.192089,14.541465,14.41479,13.876428,13.422571,13.412895,12.86528,12.9353895,13.963271,13.382278,12.758882
24,12.967724,13.296021,14.519667,14.447994,13.888299,13.364779,13.329151,13.139939,13.236225,14.190356,13.54226,12.99983
25,12.955095,13.259148,14.4539585,14.443555,13.867706,13.33244,13.296804,13.258462,13.347865,14.262932,13.579909,13.088343
26,13.077412,13.361503,14.494232,14.431354,13.834405,13.272615,13.202785,13.226433,13.342416,14.273649,13.573178,13.074508
27,13.107042,13.400457,14.507276,14.406498,13.791093,13.227249,13.123022,13.120265,13.245469,14.211442,13.499087,12.988447
28,12.879056,13.234489,14.432021,14.354192,13.729914,13.221758,13.129202,12.959306,13.052604,14.052972,13.352924,12.829017
29,12.779873,13.185007,14.426238,14.327818,13.668319,13.193019,13.088595,12.780928,12.842815,13.896589,13.215409,12.663962
30,12.567763,13.049867,14.39624,14.293811,13.568299,13.155801,13.073709,12.548698,12.531126,13.65142,13.024985,12.429637
31,12.570831,13.061093,14.423192,14.285585,13.525424,13.103427,12.999614,12.382495,12.35709,13.516833,12.910132,12.284456
32,12.806839,13.20197,14.481954,14.311677,13.578608,13.05127,12.889345,12.361118,12.422117,13.551546,12.911194,12.294359
33,12.80486,13.1770315,14.458703,14.314921,13.605195,13.053619,12.883478,12.412996,12.504444,13.606246,12.9375515,12.344717
34,12.787676,13.157735,14.460519,14.3078785,13.612411,13.050794,12.872372,12.356369,12.468024,13.573828,12.9010935,12.300216
35,12.567394,12.999771,14.395904,14.261828,13.589379,13.082586,12.920884,12.244095,12.332973,13.470644,12.809713,12.191093
36,12.663652,13.064942,14.411743,14.294656,13.637622,13.098303,12.914332,12.337928,12.439027,13.556578,12.871032,12.278102
37,12.798095,13.162467,14.443047,14.329689,13.683317,13.105621,12.892431,12.426872,12.5412445,13.642897,12.933652,12.36312
38,12.922179,13.263903,14.490742,14.353992,13.721142,13.116268,12.869195,12.427414,12.550649,13.664713,12.948762,12.375478
39,13.098702,13.403283,14.5518875,14.38062,13.758927,13.112909,12.8211155,12.429379,12.570504,13.698037,12.971964,12.396068
40,13.141754,13.438604,14.550924,14.3707905,13.762117,13.108112,12.790663,12.413405,12.555278,13.698155,12.964661,12.389182
41,13.521353,13.751478,14.722308,14.397534,13.787484,13.0499,12.644514,12.266673,12.466673,13.667276,12.93988,12.312566
42,13.517401,13.767179,14.717348,14.353418,13.746451,13.022222,12.58426,12.166914,12.367727,13.620619,12.890868,12.241967
43,13.756632,13.976578,14.826084,14.343412,13.732435,12.967966,12.473094,12.083562,12.328668,13.634325,12.905212,12.214187
44,13.848319,14.054655,14.842436,14.302796,13.681331,12.901112,12.376144,12.054411,12.329063,13.659533,12.916613,12.213179
45,13.791302,14.017767,14.816859,14.243216,13.610896,12.849713,12.322164,11.965624,12.249307,13.612321,12.873252,12.14664
46,13.698123,13.947475,14.773694,14.187726,13.546001,12.808341,12.286529,11.891221,12.177398,13.563457,12.827853,12.085769
47,13.496,13.796513,14.703783,14.117066,13.465464,12.776273,12.272778,11.742542,12.017721,13.438917,12.719755,11.951582
48,13.317347,13.645791,14.612458,14.063207,13.404862,12.746193,12.259448,11.683458,11.948575,13.374801,12.653172,11.889519
49,13.366841,13.690748,14.63691,14.05472,13.383521,12.710763,12.205181,11.625338,11.910027,13.3528595,12.626885,11.850344
50,13.342771,13.656794,14.59476,14.057204,13.371542,12.694844,12.192948,11.700845,11.979889,13.40059,12.655173,11.908175
51,13.311463,13.615621,14.548972,14.070143,13.372104,12.693747,12.198639,11.794148,12.061266,13.453309,12.687301,11.975254
52,13.509935,13.761612,14.615884,14.1127205,13.396411,12.662241,12.137708,11.808478,12.0979805,13.474321,12.700229,11.9915285
53,13.515227,13.748672,14.600328,14.14414,13.376209,12.62899,12.122951,11.8452635,12.087585,13.438717,12.68264,11.993299
54,13.28072,13.551496,14.486391,14.122465,13.320707,12.618975,12.159938,11.865874,12.040088,13.374714,12.635163,11.970618
55,13.214306,13.482103,14.455045,14.123637,13.28053,12.576104,12.144384,11.811294,11.942322,13.264736,12.558926,11.891996
56,12.989695,13.2830925,14.342874,14.041844,13.254856,12.572296,12.1551485,11.702316,11.866345,13.180046,12.466336,11.795796
57,12.719169,13.059304,14.214204,13.953893,13.221199,12.580769,12.183125,11.614149,11.7977495,13.108833,12.383237,11.713052
58,12.508705,12.869982,14.07552,13.910164,13.221213,12.611486,12.244574,11.7499695,11.937215,13.19915,12.435382,11.816645
59,12.59892,12.922944,14.080738,13.949927,13.289925,12.649403,12.279462,11.914543,12.119409,13.332826,12.5411625,11.961767
60,12.547587,12.87157,14.032282,13.963806,13.3339615,12.705877,12.358818,12.064858,12.256756,13.427876,12.61789,12.0786295
61,12.5910015,12.903705,14.037318,13.976053,13.365174,12.727376,12.3759,12.109523,12.302829,13.4593315,12.641331,12.113575
62,12.737911,13.022579,14.091838,14.011661,13.414965,12.750403,12.375219,12.163609,12.362537,13.517386,12.690866,12.168448
63,12.976881,13.224274,14.20904,14.044686,13.45222,12.741472,12.315604,12.096783,12.319513,13.509769,12.688248,12.135393
64,13.0966835,13.333206,14.277975,14.03858,13.454755,12.725233,12.2622795,11.970985,12.209397,13.446467,12.638218,12.046104
65,13.113668,13.363914,14.30917,13.998456,13.422319,12.698288,12.21143,11.777994,12.029378,13.324545,12.540584,11.897723
66,13.059907,13.338155,14.299209,13.942517,13.3746605,12.671795,12.168841,11.594018,11.849082,13.1992855,12.43556,11.750379
67,12.912935,13.229874,14.230991,13.888246,13.32941,12.667039,12.168548,11.504404,11.742803,13.124588,12.369751,11.671996
