,0
0,16.620827
1,14.904244
2,15.797402
3,15.931551
4,14.619184
5,13.669313
6,12.428263
7,13.44258
8,13.848348
9,14.443008
10,14.279719
11,13.615217
12,15.191195
13,14.319772
14,13.107919
15,13.841787
16,13.424339
17,13.941765
18,15.548315
19,15.456675
20,17.073141
21,16.966448
22,16.104038
23,14.913401
24,14.171561
25,13.185088
26,14.169224
27,14.475319
28,13.053024
29,14.45558
30,15.532256
31,16.06775
32,14.994737
33,14.370735
34,14.336454
35,13.834251
36,15.356703
37,14.711175
38,13.89803
39,14.074306
40,14.627011
41,15.384787
42,17.450783
43,15.470236
44,14.436683
45,16.547869
46,13.819744
47,13.601267
48,14.066345
49,12.964593
50,14.281424
51,13.360174
52,12.333773
53,13.511995
54,12.447187
55,15.695903
56,14.492059
57,15.920537
58,15.500794
59,16.478432
60,14.753968
61,13.952214
62,14.175063
63,13.756776
64,14.035052
65,14.360835
66,15.82285
67,15.241244
68,17.12764
69,16.49332
70,18.64132
71,15.807706
72,14.890186
73,13.567135
74,15.005765
75,14.669696
76,13.614003
77,12.539161
78,12.284926
79,12.115477
80,11.755856
81,12.972947
82,13.432848
83,13.917324
84,14.668932
85,12.969826
86,12.073213
87,14.669102
88,13.305737
89,17.048077
90,14.103051
91,16.32724
92,17.30424
93,19.81527
94,19.107565
95,20.766495
96,17.932846
97,17.965172
98,18.707174
99,16.690525
100,18.438425
101,19.765293
102,16.019674
103,14.816253
104,15.231778
105,16.170582
106,15.516418
107,14.922202
108,14.693332
109,15.768701
110,14.110296
111,13.25
112,15.886469
113,15.431852
114,17.766933
115,17.265104
116,16.046154
117,18.610361
118,17.596474
119,17.065859
120,18.615274
121,16.146446
122,16.416784
123,14.633716
124,17.248343
125,16.800665
126,14.493752
127,16.885092
128,18.300976
129,18.955791
130,17.48144
131,15.539299
132,15.090164
133,18.867788
134,17.317823
135,16.528175
136,15.01113
137,15.150532
138,14.193322
139,17.109264
140,17.916454
141,17.620031
142,21.709759
143,22.946037
144,19.32636
145,16.362736
