,0
0,13.0707855
1,12.621381
2,12.339988
3,12.019363
4,12.096474
5,12.272278
6,12.300735
7,12.440351
8,12.69879
9,12.826071
10,13.279427
11,13.231537
12,13.404066
13,13.561049
14,13.488728
15,13.229596
16,12.729617
17,12.482337
18,12.03239
19,12.2232275
20,12.839542
21,13.128636
22,12.524078
23,12.012655
24,12.456984
25,12.042169
26,12.002001
27,11.951829
28,11.887079
29,12.00599
30,11.882042
31,12.133038
32,12.67244
33,13.07997
34,13.047414
35,12.963443
36,13.456505
37,13.599265
38,13.484024
39,13.425791
40,13.226218
41,12.866544
42,12.690759
43,12.599271
44,13.067245
45,12.3479
46,11.7316065
47,10.960071
48,10.930724
49,10.958393
50,11.299188
51,11.540833
52,11.658317
53,11.628826
54,11.743035
55,11.730661
56,11.971452
57,12.21923
58,12.9149475
59,13.250722
60,13.4495
61,13.371191
62,13.515118
63,13.292415
64,12.993353
65,12.674606
66,12.275066
67,12.035707
68,12.125213
69,12.01154
70,11.3981695
71,11.179487
72,10.989343
73,10.90532
74,10.93637
75,11.110992
76,11.629278
77,11.660992
78,11.929787
79,11.990688
80,12.2318735
81,12.387645
82,12.704511
83,12.637247
84,12.688593
85,13.024587
86,13.256257
87,13.543853
88,13.378511
89,13.180966
90,12.945666
91,12.573204
92,12.437653
93,12.2218895
94,11.985388
95,11.830478
96,11.706427
97,11.450401
98,11.687684
99,11.917484
100,11.919266
101,11.998076
102,11.837369
103,11.687276
104,11.605051
105,12.0118885
106,12.090766
107,12.334004
108,12.716478
109,12.835552
110,12.793491
111,12.797482
112,12.508595
113,12.261581
114,12.178603
115,12.174619
116,12.694218
117,12.685185
118,12.626967
119,12.656891
120,12.453992
121,12.443978
122,12.331893
123,12.09091
124,12.08499
125,12.14476
126,12.214801
127,12.310955
128,12.357863
129,12.570804
130,12.807805
131,13.062017
132,13.194465
133,13.511859
134,13.718404
135,13.768148
136,13.7405
137,13.955988
138,13.095197
139,12.837114
140,12.914771
141,12.25466
142,11.786313
143,11.472527
144,11.25364
145,11.967783
146,12.801161
147,13.221288
148,13.249585
149,13.236236
150,13.089249
151,13.19269
152,13.468072
153,13.707443
154,14.291276
155,14.190841
156,14.048472
157,13.726827
158,13.404429
159,13.387707
160,13.135624
161,12.986537
162,12.729
163,13.006244
164,13.475797
165,14.069599
166,13.978673
167,13.202164
168,12.69619
169,12.349852
170,11.716133
171,11.458231
172,11.317384
173,11.571451
174,11.7316885
175,11.582685
176,11.772913
177,11.800348
178,11.668976
179,11.685047
180,11.887901
181,12.054063
182,12.386628
183,12.652271
184,13.129076
185,12.855823
186,13.880394
187,13.9233265
188,13.143011
189,12.348912
190,12.424386
191,12.312614
192,12.062728
193,11.822581
194,11.628122
195,11.809358
196,12.165249
197,12.354073
198,12.333686
199,12.974407
200,12.789199
201,13.129123
202,13.625655
203,13.931288
204,13.736818
205,13.547829
206,13.125678
207,12.736278
208,12.528154
209,12.246645
210,12.310119
211,12.193885
212,11.802607
213,11.58216
214,11.9800005
215,11.655996
216,11.522302
217,12.196772
218,12.048962
219,12.165164
220,12.092931
221,12.422242
222,12.947524
223,13.356081
224,13.896787
225,13.753608
226,13.965919
227,14.036626
228,14.09229
229,13.928949
230,14.0803385
231,14.01191
232,13.837952
233,14.306286
234,13.863714
235,14.285196
236,13.584654
237,13.108492
238,12.988441
239,13.107112
240,12.71442
241,13.074763
242,13.199621
243,13.668948
244,14.209772
245,14.252248
246,13.799618
247,13.810617
248,13.935804
249,13.9785385
250,13.821658
251,14.101761
252,13.860805
253,13.909659
254,14.216378
255,14.169847
256,14.398403
257,14.544983
258,13.98199
259,13.372462
260,12.893793
261,12.8438835
262,12.252646
263,12.364876
264,12.916277
265,13.216452
266,13.648059
267,13.942574
268,14.080233
269,13.9527445
270,13.915203
271,14.139066
272,14.2470045
273,14.276545
274,14.173465
275,14.135929
276,13.802115
277,13.968838
278,13.877556
