,0
0,11.924753
1,10.711606
2,11.103769
3,11.344373
4,10.564768
5,9.828104
6,8.996964
7,9.87114
8,9.910821
9,10.200265
10,9.976364
11,9.540872
12,10.803997
13,10.016814
14,9.21792
15,9.839848
16,9.214542
17,9.751962
18,10.769441
19,10.365434
20,11.679375
21,11.407633
22,10.880188
23,10.022875
24,9.677431
25,9.0644045
26,9.748798
27,9.867626
28,9.051854
29,10.108532
30,10.703051
31,11.158726
32,10.456815
33,10.00393
34,9.905619
35,9.526788
36,10.493051
37,9.988788
38,9.51079
39,9.652995
40,10.013668
41,10.622444
42,11.892696
43,10.593183
44,9.939625
45,11.41567
46,9.628936
47,9.600694
48,9.793641
49,9.085638
50,10.187296
51,9.39589
52,8.6409025
53,9.61813
54,8.755699
55,11.5499735
56,10.163414
57,11.198601
58,10.610404
59,11.258431
60,10.158133
61,9.68326
62,9.701635
63,9.438511
64,9.69872
65,9.908455
66,10.737951
67,10.417397
68,11.768979
69,11.385489
70,12.958776
71,11.173866
72,10.707192
73,9.820502
74,10.69976
75,10.421034
76,9.702533
77,8.880111
78,8.69659
79,8.577604
80,8.301337
81,9.363107
82,9.535358
83,9.831877
84,10.186846
85,9.117342
86,8.605648
87,10.316613
88,9.27719
89,13.988864
90,10.460037
91,12.092474
92,11.678939
93,13.565777
94,13.046225
95,13.976477
96,12.494926
97,12.701735
98,13.056851
99,12.085527
100,13.363915
101,13.911589
102,11.690764
103,11.008709
104,11.175533
105,11.531602
106,11.256498
107,10.914374
108,10.752397
109,11.410509
110,10.828615
111,10.265324
112,11.972269
113,11.18573
114,12.733467
115,12.258083
116,11.3855915
117,13.229936
118,12.337084
119,12.259146
120,13.143946
121,11.731867
122,11.9205065
123,10.870639
124,13.120795
125,12.349148
126,10.696914
127,12.777984
128,13.235943
129,13.379236
130,12.459292
131,11.237154
132,10.806873
133,14.064471
134,12.774949
135,11.943955
136,10.90772
137,10.685268
138,10.138344
139,11.994868
140,11.860251
141,12.178224
142,16.843632
143,16.774782
144,14.335893
145,12.42569
146,11.815609
147,10.929899
148,10.984912
149,10.269014
150,9.489509
151,9.296148
152,9.52229
153,10.964596
154,11.511106
155,11.051446
156,10.674353
157,11.370208
158,13.044849
159,12.538114
160,12.117117
161,11.7578125
162,11.752269
163,12.218846
164,11.854374
165,13.28617
166,13.635397
167,17.03363
168,15.71156
169,13.498692
170,13.000276
171,12.2016115
172,12.499719
173,12.376218
174,10.882043
175,13.037365
176,12.562435
177,15.2822075
178,13.788764
179,11.586027
180,11.360825
181,20.803741
182,16.791264
183,14.19397
184,12.184119
185,11.846826
186,12.035357
187,16.53944
188,15.96143
189,15.257937
190,13.588234
191,12.666588
192,12.281331
193,12.432935
194,12.190991
195,17.714905
196,16.113415
197,14.756925
198,14.613367
199,13.579619
200,16.904266
201,15.220228
202,12.364382
203,12.302636
204,12.372828
205,11.847779
206,12.355045
207,11.802336
208,11.510716
209,12.992225
210,12.851644
211,13.554886
212,14.627488
213,14.150442
214,13.197693
215,13.717507
216,13.296437
217,15.51741
218,14.701071
219,16.309414
220,15.42139
221,14.346906
222,15.722269
223,16.166609
224,15.219466
225,13.572927
226,13.507734
227,12.26301
228,12.295935
229,12.004952
230,11.1189165
231,13.945879
232,12.34423
233,12.611496
234,12.119178
235,11.438968
236,11.8397255
237,11.126707
238,10.098778
239,9.525418
240,9.4963255
241,9.566338
242,12.635305
243,11.536486
244,10.8512745
245,10.609713
246,10.154925
247,12.875485
248,12.7822895
249,15.390699
250,13.74239
251,18.385996
252,17.757488
253,15.738393
254,13.962614
255,13.415229
256,14.282948
257,18.090273
258,16.691525
259,20.674498
260,24.88813
261,18.730658
262,15.617816
263,18.482073
264,18.758242
265,19.171959
266,19.38466
267,17.674358
268,16.431086
269,13.665861
270,16.620323
271,17.979776
272,16.56851
273,16.932985
274,16.125748
275,15.58072
276,15.130479
277,14.8171015
278,13.139349
279,12.789573
280,17.442072
281,16.439978
282,21.840948
283,20.36464
284,24.312456
285,22.47047
286,20.652803
287,22.05017
288,14.855482
289,11.4107
290,11.812755
291,11.184077
292,11.349926
293,11.89521
294,11.864151
295,12.505514
296,13.299295
297,13.105208
298,12.77662
299,12.252046
300,11.769879
301,11.216741
302,11.661582
303,11.831805
304,11.157959
305,14.284394
306,17.420052
307,19.184181
308,15.917844
309,12.780288
310,11.396447
311,10.666526
312,10.715822
313,10.569159
314,10.25147
315,10.130685
316,11.029718
317,11.078715
318,12.538843
319,14.261814
320,13.374537
321,11.575585
322,10.979648
323,10.166018
324,11.909012
325,12.923462
326,12.156321
327,12.636236
328,13.045871
329,14.469692
330,13.253661
331,17.61883
332,16.912468
333,14.840509
334,14.311024
335,14.464467
336,13.246454
337,16.05523
338,12.697275
339,11.1379175
340,10.537597
341,10.246073
342,10.531557
343,11.023327
344,10.877702
345,10.924423
346,10.6827545
347,10.946193
348,10.232751
349,10.803216
350,11.634803
351,12.244144
352,13.617899
353,13.0304575
354,13.720407
355,12.853722
356,12.412167
357,12.397255
358,12.144286
359,11.516313
360,12.2920685
361,11.481136
362,10.45098
363,10.50729
364,10.037396
365,9.973534
366,10.785771
367,11.905703
368,11.1198845
369,10.473904
370,9.911189
371,9.232163
372,11.584951
373,11.326096
374,11.827508
375,12.389966
