,0
0,13.133479
1,11.703871
2,13.55001
3,13.846234
4,11.560921
5,10.2891
6,8.21599
7,10.759226
8,11.28382
9,11.88456
10,11.378324
11,10.543563
12,12.755306
13,10.747547
14,8.87272
15,10.727762
16,9.195157
17,10.363996
18,12.254644
19,11.894724
20,13.224242
21,13.432221
22,12.81413
23,11.11225
24,10.851442
25,9.424595
26,10.989729
27,11.53729
28,9.191412
29,11.596525
30,12.747579
31,13.461723
32,12.351563
33,11.785283
34,11.769663
35,11.038131
36,12.705366
37,11.250644
38,10.303382
39,10.86067
40,11.53804
41,12.094894
42,14.060895
43,10.929459
44,10.324434
45,13.082478
46,8.465479
47,9.946546
48,10.947318
49,9.126455
50,11.2347145
51,9.653335
52,8.254611
53,10.473396
54,8.2359705
55,12.678654
56,10.751615
57,13.001775
58,12.749314
59,13.854592
60,11.248916
61,11.045046
62,11.604508
63,10.466704
64,11.017116
65,11.478942
66,12.717734
67,11.811032
68,13.534655
69,13.233843
70,15.450882
71,11.46064
72,12.009862
73,10.147334
74,12.281595
75,11.869048
76,10.019106
77,8.174166
78,8.4056635
79,8.294664
80,7.922965
81,10.040922
82,10.77428
83,11.238078
84,12.004968
85,8.656531
86,8.679427
87,12.092184
88,9.045129
89,14.390283
90,8.766258
91,13.08349
92,13.673625
93,16.123873
94,15.967714
95,17.321814
96,14.834335
97,15.66952
98,16.348547
99,14.212715
100,16.183203
101,17.040993
102,11.537044
103,11.913166
104,12.958851
105,13.578455
106,12.5570545
107,12.394253
108,11.73502
109,12.951776
110,9.236878
111,9.185816
112,12.223033
113,11.113566
114,13.10112
115,12.670212
116,11.255256
117,14.589693
118,14.196521
119,14.195443
120,15.9390335
121,13.274274
122,14.285151
123,11.923558
124,15.0178585
125,14.359408
126,10.789574
127,14.351897
128,15.730849
129,16.07294
130,14.638118
131,12.483729
132,12.344214
133,16.382519
134,13.47442
135,13.523792
136,11.325751
137,11.951832
138,10.099269
139,13.431791
140,13.414523
141,13.947782
142,17.773968
143,18.988514
144,16.396994
145,14.356256
146,13.933739
147,12.093637
148,12.801709
149,10.519494
150,8.757793
151,8.933615
152,10.254194
153,12.498201
154,13.382441
155,12.644731
156,12.144122
157,13.482224
158,15.8545475
159,14.738987
160,14.4000025
161,13.948825
162,13.991071
163,14.602683
164,13.862462
165,15.918033
166,16.486261
167,18.87281
168,18.147293
169,15.303622
170,15.469267
171,14.320864
172,15.170725
173,14.7517395
174,10.47535
175,14.442618
176,14.3164835
177,17.09976
178,14.814705
179,11.393519
180,12.759125
181,25.10805
182,17.84179
183,15.012826
184,12.064899
185,12.964529
186,13.28328
187,17.89784
188,17.791403
189,17.523266
190,15.134179
191,14.623284
192,14.582112
193,14.895982
194,14.253873
195,19.962387
196,17.730934
197,17.072691
198,17.53007
199,15.942414
200,19.21836
201,16.892742
202,12.323347
203,14.231027
204,14.352389
205,12.938705
206,14.161702
207,12.742563
208,12.570094
209,14.728406
210,14.503375
211,15.63576
212,17.185867
213,16.96972
214,15.759225
215,16.661335
216,16.188452
217,18.399178
218,17.569416
219,19.385256
220,18.393518
221,17.27541
222,18.72489
223,19.551746
224,18.159904
225,15.42925
226,16.293457
227,13.022939
228,14.167933
229,13.103367
230,10.838567
231,15.378003
232,12.211995
233,13.744035
234,13.334308
235,12.6130295
236,13.3897
237,12.304521
238,10.211303
239,9.724307
240,10.162399
241,10.53615
242,14.418617
243,13.247815
244,12.631964
245,12.576419
246,11.814469
247,15.234719
248,15.676541
249,18.27415
250,16.133968
251,20.698326
252,20.637455
253,18.797071
254,16.723656
255,16.703804
256,17.728344
257,20.657232
258,18.114523
259,22.452723
260,26.284098
261,18.847893
262,17.634418
263,20.674269
264,21.674566
