,0
0,13.858503
1,12.478218
2,13.714587
3,13.934271
4,12.2879305
5,11.227356
6,9.826717
7,11.388066
8,11.764526
9,12.348534
10,11.952581
11,10.807226
12,12.520486
13,11.217155
14,9.830207
15,10.975096
16,10.181398
17,10.9659815
18,12.469282
19,12.322094
20,13.788353
21,14.126229
22,13.4407425
23,12.187171
24,11.606866
25,10.41233
26,11.421759
27,11.8577385
28,10.389755
29,11.693562
30,12.661626
31,13.325249
32,12.230299
33,11.728873
34,11.718379
35,10.887378
36,12.172358
37,11.429136
38,10.608592
39,11.037014
40,11.742059
41,12.50905
42,14.214252
43,12.266268
44,11.802857
45,13.618427
46,10.840367
47,11.242391
48,11.783752
49,10.465171
50,11.799085
51,10.672405
52,9.589238
53,10.917259
54,9.675349
55,12.285114
56,11.293348
57,12.80698
58,12.7908535
59,13.624571
60,11.923824
61,11.388819
62,11.513982
63,10.895273
64,11.269116
65,11.525884
66,12.640007
67,12.168671
68,13.891995
69,13.968818
70,15.777734
71,13.288108
72,13.012834
73,11.55885
74,12.952324
75,12.649417
76,11.361575
77,10.078256
78,9.894999
79,9.763288
80,9.315401
81,10.747201
82,11.32175
83,11.716333
84,12.351851
85,10.324396
86,9.248077
87,11.549331
88,10.032237
89,12.99116
90,10.507955
91,12.59435
92,14.069709
93,16.247375
94,16.084068
95,17.58441
96,15.176005
97,15.479857
98,16.46986
99,14.588949
100,15.888672
101,17.039104
102,13.480711
103,12.69765
104,13.147545
105,13.791015
106,13.134278
107,12.330377
108,11.968376
109,12.851098
110,12.057254
111,11.811723
112,14.034656
113,12.49042
114,13.371782
115,13.088531
116,12.67859
117,15.066506
118,15.084378
119,15.737664
120,17.14516
121,14.667612
122,14.727054
123,12.868929
124,14.704754
125,14.524893
126,12.278481
127,14.206202
128,15.423838
129,16.002861
130,14.7902975
131,12.783287
132,12.389475
133,15.195049
134,14.442064
135,14.53883
136,13.341098
137,13.507936
138,12.351449
139,14.560887
140,15.345587
141,15.717163
142,19.033207
143,20.477976
144,17.316004
145,14.791636
146,14.532338
147,13.174913
148,13.676573
149,12.4835615
150,11.232948
151,11.111945
152,11.691432
153,13.490595
154,14.3912945
155,13.2449255
156,12.810561
157,13.864707
158,15.720437
159,15.182666
160,14.934426
161,14.582366
162,14.648717
163,15.306287
164,15.0372505
165,16.69759
166,17.25877
167,20.014788
168,18.508217
169,15.688995
170,15.771076
171,14.811969
172,15.541516
173,15.513222
174,12.853828
175,14.956703
176,14.85067
177,17.33964
178,15.595199
179,12.614549
180,13.126106
181,24.091524
182,18.810797
183,16.21949
184,13.750835
185,13.847408
186,14.5652685
187,18.155445
188,18.67381
189,18.72272
190,16.137762
191,15.28163
192,15.085071
193,15.254202
194,14.673666
195,19.12955
196,17.447811
197,16.93488
198,17.140022
199,15.677799
200,18.308422
201,16.224865
202,12.992451
203,13.838362
204,14.15885
205,13.439365
206,14.519801
207,13.596842
208,13.419394
209,15.148216
210,15.918162
211,16.909204
212,18.323895
213,17.820702
214,16.070677
215,16.572638
216,16.2139
217,18.378574
218,17.318365
219,19.163975
220,17.980438
221,16.868347
222,17.879732
223,19.051544
224,17.75756
225,15.006536
226,15.482625
227,13.391817
228,13.8234005
229,13.423934
230,12.126583
231,14.989813
232,13.482645
233,14.523609
234,14.765055
235,13.919031
236,14.412293
237,13.5893755
238,11.700689
239,10.905757
240,11.252726
241,11.441425
242,14.476759
243,13.432799
244,12.902429
245,12.76284
246,12.142107
247,14.585973
248,15.461382
249,17.28661
250,15.841999
251,19.097471
252,19.927717
253,18.738573
254,16.823748
255,16.709799
256,17.658302
257,20.630796
258,19.285261
259,23.218817
260,27.390099
261,20.592722
262,18.037931
263,20.37109
264,22.004858
265,21.873436
266,21.943478
267,20.12837
268,19.060919
269,15.067077
270,17.35493
271,20.151293
272,18.28662
273,18.872698
274,18.35338
275,17.995064
276,17.197138
277,16.878979
278,14.050943
279,14.1799135
280,18.004507
281,18.14861
282,23.7486
283,22.72008
284,25.597893
285,25.763058
286,24.466093
287,25.283913
288,16.666725
289,12.616774
290,13.515482
291,12.584892
292,13.128994
293,14.043545
294,14.013896
295,14.847988
296,15.961926
297,15.255861
298,14.987654
299,14.162211
300,13.311214
301,12.635681
302,13.738947
303,14.399451
304,13.488633
305,16.230534
306,20.751858
307,22.64937
308,18.726889
309,15.197296
310,13.93597
311,12.990693
312,13.608619
313,13.236661
314,12.6094055
315,12.670288
