,0
0,14.302179
1,13.861026
2,13.372937
3,12.893027
4,12.940069
5,13.029
6,12.893712
7,12.94098
8,13.248727
9,13.353026
10,13.882656
11,13.8772745
12,14.156371
13,14.506848
14,14.474044
15,14.063859
16,13.2620735
17,12.999586
18,12.393444
19,13.095718
20,13.654199
21,14.005223
22,13.374695
23,12.57838
24,13.182006
25,12.641719
26,12.53566
27,12.411799
28,12.223989
29,12.309037
30,12.03058
31,12.385832
32,13.176592
33,13.76137
34,13.640518
35,13.381687
36,14.296812
37,14.630737
38,14.391599
39,14.32927
40,14.077749
41,13.603084
42,13.349185
43,13.22804
44,13.36323
45,12.750662
46,12.330788
47,11.720701
48,11.74383
49,11.786686
50,12.073888
51,12.251298
52,12.20011
53,11.894249
54,11.862848
55,11.668645
56,11.9637575
57,12.277882
58,13.205592
59,13.775187
60,14.02986
61,13.904375
62,14.207141
63,13.914499
64,13.521509
65,12.824416
66,12.336231
67,12.279994
68,12.142768
69,12.251113
70,11.818261
71,11.629414
72,11.44226
73,11.299983
74,11.243442
75,11.3835535
76,12.077554
77,11.951301
78,12.252724
79,12.257477
80,12.603406
81,12.800499
82,13.220526
83,13.063961
84,13.154476
85,13.635434
86,14.017355
87,14.550192
88,14.334264
89,14.161211
90,13.879935
91,13.442086
92,13.208336
93,12.910604
94,12.712814
95,12.559708
96,12.473439
97,12.075977
98,12.348408
99,12.612957
100,12.472419
101,12.460205
102,12.181786
103,11.926844
104,11.83018
105,12.336113
106,12.43965
107,12.779446
108,13.327365
109,13.439239
110,13.315125
111,13.388693
112,12.976849
113,12.587833
114,12.493972
115,12.5423
116,12.904048
117,12.946141
118,13.015671
119,12.843623
120,12.646941
121,12.642021
122,12.505985
123,12.210167
124,12.208426
125,12.293207
126,12.364105
127,12.481282
128,12.520885
129,12.84468
130,13.204658
131,13.68841
132,13.797854
133,14.29773
134,14.659513
135,14.673966
136,14.559634
137,14.499992
138,13.422208
139,13.093351
140,13.196573
141,12.737528
142,12.47818
143,12.239605
144,11.976716
145,12.6822195
146,13.549858
147,13.996921
148,13.993353
149,13.923444
150,13.727274
151,13.83744
152,14.105573
153,14.331217
154,14.910179
