,0,1,2,3,4,5,6,7,8,9,10,11
0,12.212545,13.607728,12.745478,14.407242,12.331325,13.232113,13.272913,13.026311,13.362568,12.91925,13.3490305,14.494011
1,12.250692,13.6435375,12.7970915,14.464307,12.39402,13.282989,13.343488,13.112765,13.39988,12.948637,13.431728,14.574914
2,12.217647,13.620986,12.819305,14.500882,12.420239,13.311315,13.418056,13.1905575,13.387415,12.927371,13.486786,14.638469
3,12.136501,13.557381,12.822443,14.518762,12.410202,13.314555,13.467438,13.2135935,13.292792,12.8310995,13.481081,14.647492
4,12.066136,13.502227,12.828652,14.533062,12.393334,13.312699,13.503184,13.220027,13.1903305,12.731038,13.468521,14.645189
5,11.979881,13.434128,12.82939,14.542382,12.370553,13.314272,13.541916,13.222237,13.07632,12.623505,13.449925,14.640345
6,11.868884,13.343789,12.818248,14.541847,12.335288,13.312982,13.576614,13.204293,12.931811,12.488496,13.403558,14.613753
7,11.789634,13.275171,12.823924,14.550195,12.307199,13.306104,13.594396,13.173544,12.796928,12.354914,13.351675,14.58176
8,11.768392,13.261684,12.8635235,14.575921,12.311815,13.332031,13.617949,13.143737,12.702249,12.26986,13.323213,14.563811
9,11.763015,13.267935,12.914172,14.607091,12.3303795,13.378615,13.648169,13.107198,12.614294,12.200937,13.295475,14.540676
10,11.837053,13.338488,12.989053,14.653198,12.38517,13.438466,13.675205,13.109127,12.620049,12.218273,13.330773,14.568368
11,11.85412,13.365113,13.005955,14.660265,12.415897,13.487246,13.7159815,13.129025,12.656722,12.262336,13.3538065,14.588915
12,11.885214,13.400777,13.011413,14.658709,12.443604,13.518985,13.736306,13.145554,12.71962,12.325114,13.373305,14.603687
13,11.996425,13.50761,13.066321,14.687364,12.502292,13.550567,13.722263,13.1277275,12.785853,12.390736,13.389955,14.602807
14,12.12969,13.641674,13.142616,14.722221,12.561392,13.568829,13.67246,13.055898,12.826925,12.436314,13.372484,14.562883
15,12.149309,13.671968,13.139649,14.705586,12.560871,13.556416,13.629497,12.990659,12.836802,12.449747,13.319794,14.505243
16,12.093478,13.632191,13.094231,14.659803,12.515321,13.513343,13.563379,12.8775425,12.760369,12.380676,13.196594,14.390702
17,12.025651,13.575982,13.035862,14.608385,12.455109,13.459207,13.500424,12.7764015,12.677716,12.304073,13.078076,14.276236
18,11.986305,13.543748,13.008909,14.574182,12.390801,13.390496,13.400587,12.61258,12.525173,12.166975,12.918035,14.109385
19,12.00485,13.537602,12.961605,14.526514,12.345218,13.304134,13.285373,12.528404,12.506802,12.134409,12.847435,14.039859
20,12.10536,13.6014385,12.983723,14.545075,12.3577385,13.262408,13.206197,12.475571,12.484509,12.108732,12.826265,13.99716
21,12.125844,13.595833,12.953061,14.5316,12.336464,13.223824,13.199546,12.54914,12.559951,12.170321,12.900099,14.05669
22,12.098983,13.55882,12.921645,14.513986,12.294063,13.17808,13.189612,12.591106,12.576376,12.180244,12.939346,14.090216
23,12.023142,13.477694,12.8735695,14.48749,12.22518,13.109662,13.162686,12.592522,12.508566,12.108027,12.925542,14.079958
24,12.016361,13.459606,12.865642,14.48711,12.190487,13.061227,13.1561985,12.645065,12.524351,12.11436,12.987399,14.130291
25,11.888705,13.337439,12.791357,14.44725,12.11551,13.00877,13.178812,12.700496,12.48456,12.064256,13.001487,14.15893
26,11.852899,13.303276,12.797808,14.453908,12.084715,12.983533,13.166356,12.673053,12.385046,11.9741955,12.979367,14.138094
27,11.773378,13.234076,12.782835,14.44578,12.044505,12.971347,13.175975,12.653932,12.278478,11.879525,12.948083,14.117973
28,11.633261,13.114583,12.731576,14.412401,11.981179,12.957694,13.19967,12.641295,12.164375,11.777004,12.900954,14.093922
29,11.583821,13.076965,12.742947,14.415398,11.956734,12.962407,13.191313,12.576312,12.0317,11.667672,12.841829,14.0428505
30,11.483227,12.998201,12.732251,14.402506,11.909984,12.963689,13.188287,12.493386,11.861115,11.525411,12.748615,13.963975
31,11.476849,12.997425,12.761531,14.410407,11.897197,12.9653015,13.1566105,12.414357,11.755881,11.441881,12.696648,13.913792
32,11.652128,13.16678,12.909438,14.4967785,11.981721,13.020575,13.129762,12.359869,11.760279,11.472292,12.737058,13.921312
33,11.795986,13.310763,13.030708,14.5728855,12.071703,13.090494,13.15091,12.384249,11.847589,11.572607,12.831774,13.992114
34,11.902479,13.422119,13.132286,14.632576,12.137451,13.142083,13.140644,12.342845,11.8524065,11.597263,12.85064,13.995288
35,11.919141,13.452039,13.15401,14.627175,12.143032,13.169293,13.121319,12.2784815,11.841612,11.608665,12.812605,13.956605
36,12.092965,13.62417,13.259567,14.670447,12.211545,13.21265,13.069717,12.212945,11.925991,11.7145605,12.837233,13.949805
37,12.24665,13.780583,13.351195,14.708092,12.273721,13.24315,13.010067,12.14216,12.005776,11.812036,12.847162,13.93437
38,12.387078,13.919933,13.413808,14.722071,12.317508,13.253964,12.91555,12.013998,12.038224,11.863497,12.787955,13.85454
